"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","GWH_07","GWH_08","X","Y"
"120","2008","1107071","면목본동","92.304181","94.899973","208006.966","456607.803"
"121","2008","1107072","면목3.8동","72.937361","75.284968","207877.52","454377.59"
"192","2008","1114059","용강동","98.286756","99.623891","201820.377","461631.906"
"113","2008","1107060","상봉2동","75.76344","77.886932","207777.058","455878.723"
"162","2008","1110062","창4동","96.357402","96.869386","203288.22","460240.747"
"173","2008","1111064","중계4동","55.017622","55.748652","205970.364","460556.833"
"178","2008","1111074","상계10동","34.909721","37.264151","205575.407","463107.98"
"157","2008","1110055","방학1동","119.073643","120.041755","202650.172","461752.57"
"221","2008","1112057","구산동","57.062627","59.525058","191977.033","456949.852"
"201","2008","1117051","신도림동","111.609724","131.209071","189671.443","445640.98"
"94","2008","1109073","삼각산동","48.427198","46.20679","201359.836","457411.095"
"96","2008","1110053","쌍문3동","46.749377","47.200163","202714.158","460833.454"
"100","2008","1111059","하계2동","36.930365","37.577989","205702.18","459507.834"
"116","2008","1107065","묵2동","42.468021","43.124083","207346.665","457030.618"
"298","2008","1122067","양재2동","256.857777","265.90221","204112.925","439411.965"
"122","2008","1106065","장안1동","106.015647","106.191154","208548.521","453913.757"
"130","2008","1106076","이문3동","42.244423","43.285574","205079.221","455314.543"
"141","2008","1108082","삼선동","89.245382","92.403886","199575.006","458068.783"
"107","2008","1106080","청량리동","99.391442","101.198931","204457.593","452323.377"
"108","2008","1107052","면목2동","75.902712","80.880864","204059.409","454321.454"
"109","2008","1107054","면목4동","40.38833","41.646316","206955.942","454401.441"
"161","2008","1110060","창2동","81.835338","77.640209","203739.614","460646.104"
"167","2008","1111053","월계3동","55.776421","55.516657","204350.545","459387.982"
"171","2008","1111061","중계1동","66.686687","67.502946","207552.187","460939.842"
"110","2008","1107055","면목5동","29.634079","30.620864","207690.766","452662.605"
"136","2008","1108061","보문동","50.940757","52.495622","202437.585","454146.64"
"146","2008","1109062","번3동","43.420052","42.278927","203042.951","458676.483"
"131","2008","1106077","용두동","118.941718","113.905124","205895.297","455870.557"
"184","2008","1109064","수유2동","53.133386","53.59893","194462.775","457616.275"
"163","2008","1110063","창5동","77.4513","80.626632","204440.751","461310.016"
"148","2008","1108066","길음1동","48.99255","48.950559","200775.049","458882.739"
"149","2008","1108071","월곡1동","41.906698","43.022481","201784.075","456498.812"
"150","2008","1108072","월곡2동","88.469642","90.730529","203273.7","456447.479"
"127","2008","1106072","휘경1동","45.863064","47.242091","204592.91","454988.79"
"128","2008","1106073","휘경2동","54.383356","55.123383","205461.004","454651.39"
"172","2008","1111063","중계3동","57.202605","58.165665","206477.415","461133.995"
"176","2008","1111069","상계5동","53.253687","53.662579","205842.731","461823.393"
"222","2008","1112058","대조동","107.800828","112.362278","193320.099","457043.672"
"115","2008","1107064","묵1동","90.032651","90.883353","207322.566","455898.294"
"135","2008","1108060","안암동","117.012557","120.318403","201122.781","455247.286"
"137","2008","1108062","정능1동","52.25766","54.309414","201729.65","453726.063"
"138","2008","1108063","정능2동","46.308772","46.506746","201543.902","456276.896"
"133","2008","1107073","망우본동","116.161737","117.926706","206613.696","455486.643"
"139","2008","1108064","정능3동","64.865559","69.463649","200659.801","456062.579"
"140","2008","1108065","정능4동","70.635456","75.157943","199497.887","457244.246"
"142","2008","1108083","동선동","85.348375","87.535162","201022.978","454095.323"
"143","2008","1108085","석관동","96.565964","97.900886","201625.068","454899.215"
"145","2008","1109061","번2동","39.501968","40.165248","202723.353","459864.416"
"147","2008","1109063","수유1동","61.764269","63.398205","203828.347","458208.728"
"126","2008","1106071","회기동","78.186107","82.046922","206348.892","453061.67"
"129","2008","1106075","이문2동","64.275139","67.378854","205827.366","454132.96"
"111","2008","1107057","면목7동","50.900274","52.305154","206969.654","453630.684"
"112","2008","1107059","상봉1동","49.532986","51.21358","208052.655","452957.424"
"114","2008","1107061","중화1동","32.740969","33.237703","207223.526","455000.326"
"186","2008","1109069","삼양동","57.941617","59.861138","202108.228","460160.741"
"187","2008","1109070","미아동","74.925379","76.682788","201180.352","458309.7"
"158","2008","1110056","방학2동","51.128662","51.930507","203805.755","462834.562"
"159","2008","1110057","방학3동","57.583657","58.014133","202763.175","463217.382"
"160","2008","1110059","창1동","63.760126","64.151771","202221.223","462552.518"
"152","2008","1108077","장위2동","55.539579","57.746297","203925.159","457334.175"
"153","2008","1108078","장위3동","44.412204","47.013793","204683.096","457008.478"
"185","2008","1109065","수유3동","90.685701","93.269578","201721.415","460599.242"
"134","2008","1108059","돈암2동","17.042226","17.516867","209325.088","455897.11"
"183","2008","1112052","불광1동","85.428501","82.017871","194306.655","456073.987"
"218","2008","1113073","충현동","122.109758","121.377063","196032.828","451088.458"
"164","2008","1110065","도봉2동","64.108522","64.750755","203735.608","461888.586"
"166","2008","1111052","월계2동","44.658782","46.49388","205522.867","457685.181"
"179","2008","1111075","공릉1.3동","106.395777","107.414577","205169.885","462246.761"
"180","2008","1111076","상계3.4동","89.619841","90.353007","206447.99","458214.067"
"168","2008","1111054","월계4동","52.519719","53.11605","205808.316","458176.581"
"169","2008","1111058","하계1동","89.891608","90.275095","205047.708","459107.823"
"170","2008","1111060","중계본동","79.393874","79.835903","206628.143","459869.162"
"174","2008","1111065","상계1동","94.326215","97.039456","207426.716","462108.323"
"175","2008","1111066","상계2동","120.042952","122.828294","205929.247","464874.245"
"177","2008","1111073","상계9동","41.921609","42.356616","206183.253","462635.878"
"188","2008","1109071","송중동","113.203346","114.619429","202350.67","458817.604"
"189","2008","1109072","송천동","83.607948","84.462566","202948.326","457536.803"
"190","2008","1109075","인수동","74.143643","75.570425","202146.843","457626.365"
"151","2008","1108076","장위1동","45.926655","47.038335","203943.82","455959.189"
"219","2008","1113075","신촌동","377.680794","400.633552","194560.329","451826.889"
"250","2008","1115072","신정4동","109.37146","111.760412","189079.721","450476.403"
"273","2008","1116072","방화3동","55.268514","56.168448","183694.055","453727.512"
"284","2008","1118053","독산2동","47.764737","49.19125","191586.495","440367.716"
"293","2008","1121061","중앙동","43.864535","45.31246","195695.918","442742.949"
"279","2008","1117056","구로5동","153.653283","186.359739","190052.731","444773.937"
"288","2008","1117064","개봉2동","67.563994","68.444111","187430.437","443664.166"
"274","2008","1116073","화곡1동","127.077416","131.277653","185978.11","448301.364"
"224","2008","1112060","응암2동","43.985831","39.096177","193186.676","454680.474"
"191","2008","1110051","쌍문1동","52.283424","54.278344","200360.032","459881.1"
"193","2008","1114068","합정동","64.569246","65.829418","195334.295","450070.523"
"195","2008","1115057","신월1동","56.036278","58.411382","188338.883","448377.805"
"197","2008","1116051","염창동","174.399806","179.068792","187374.591","447339.867"
"210","2008","1113064","홍제3동","53.861449","55.380897","195598.688","454714.436"
"296","2008","1122054","서초4동","211.361442","214.663133","201770.899","444405.416"
"198","2008","1116065","가양2동","47.595442","46.802504","187167.227","448143.207"
"264","2008","1114063","신수동","57.413055","57.51023","193183.412","450614.914"
"223","2008","1112059","응암1동","88.887819","93.006265","193567.763","455290.349"
"196","2008","1115064","신정1동","58.696826","59.724972","187616.057","446525.161"
"238","2008","1115054","목4동","61.773571","63.135543","185371.643","447974.716"
"236","2008","1115052","목2동","58.050089","60.606059","189007.902","449253.278"
"233","2008","1114076","서강동","95.351522","114.086909","196227.368","450023.397"
"208","2008","1113052","천연동","46.316922","45.133571","196317.423","452491.346"
"247","2008","1115069","신정6동","67.915854","67.519087","188545.016","446315.567"
"253","2008","1116054","등촌3동","129.47443","131.019797","186456.614","451389.529"
"255","2008","1116057","화곡2동","36.457199","36.957893","185428.533","449392.838"
"285","2008","1118054","독산3동","85.440751","89.541753","191603.154","441829.099"
"239","2008","1115058","신월2동","45.785454","46.951724","186409.17","447006.144"
"359","2008","1122059","반포3동","85.00132","86.122256","200141.252","444469.283"
"356","2008","1122056","반포본동","36.285909","35.416121","201483.201","445086.137"
"329","2008","1119061","양평1동","96.528607","100.370317","190010.774","447358.114"
"342","2008","1121068","신사동","57.489527","59.389609","193536.714","443050.798"
"204","2008","1119054","여의도동","831.769753","862.389607","193731.108","447688.781"
"211","2008","1113065","홍제2동","33.146231","33.628572","195398.192","455563.044"
"262","2008","1114060","대흥동","88.437801","93.280876","194719.186","450165.079"
"232","2008","1114075","도화동","92.232336","93.691801","193295.628","449646.73"
"241","2008","1115060","신월4동","38.724925","39.551319","185828.414","446937.461"
"249","2008","1115071","목5동","139.916185","142.50256","189343.097","448644.211"
"220","2008","1112055","갈현1동","65.246595","67.01902","192439.788","458358.132"
"229","2008","1113074","북아현동","46.059074","47.117342","194906.371","448998.075"
"182","2008","1112051","녹번동","205.453156","204.039553","205418.931","460787.798"
"216","2008","1113071","북가좌1동","33.938999","29.418225","192397.613","453509.328"
"217","2008","1113072","북가좌2동","65.854729","69.175736","196414.789","451692.05"
"258","2008","1116061","화곡6동","92.898854","91.559377","186565.064","448258.789"
"259","2008","1116063","화곡8동","53.567671","53.738969","185445.615","452670.991"
"260","2008","1116064","가양1동","266.058118","210.295246","187828.332","451478.498"
"261","2008","1113076","연희동","114.706161","117.321056","193977.015","452512.949"
"263","2008","1114061","염리동","63.565759","64.526704","194089.007","449470.293"
