"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","HC_SUM_07","HC_SUM_08","X","Y"
"173","2008","1111065","상계1동","40304.9","44423.1","207426.716","462108.323"
"131","2008","1107062","중화2동","0","0","203087.818","453098.412"
"132","2008","1108058","돈암1동","0","0","206613.696","455486.643"
"133","2008","1108059","돈암2동","0","0","202156.705","455527.341"
"181","2008","1112051","녹번동","0","0","205418.931","460787.798"
"182","2008","1112052","불광1동","0","0","194306.655","456073.987"
"184","2008","1112057","구산동","0","0","192287.763","457643.208"
"234","2008","1114078","아현동","0","0","195842.6","450098.811"
"186","2008","1109070","미아동","0","0","201180.352","458309.7"
"217","2008","1113075","신촌동","193.4","227","194560.329","451826.889"
"189","2008","1109075","인수동","0","0","202146.843","457626.365"
"296","2008","1122056","반포본동","76709.2","75769.1","200351.975","445907.067"
"190","2008","1110051","쌍문1동","0","0","200360.032","459881.1"
"208","2008","1113065","홍제2동","0","0","195598.688","454714.436"
"196","2008","1116065","가양2동","58800.4","59198.2","187167.227","448143.207"
"198","2008","1117051","신도림동","0","0","181863.605","450811.236"
"300","2008","1123061","대치2동","98252.8","95960.1","205857.937","444010.024"
"200","2008","1118055","독산4동","0","0","187077.766","443005.636"
"216","2008","1113074","북아현동","0","0","196414.789","451692.05"
"222","2008","1112059","응암1동","0","0","193320.099","457043.672"
"244","2008","1115064","신정1동","54225","53308","187616.057","446525.161"
"179","2008","1111076","상계3.4동","0","0","206447.99","458214.067"
"193","2008","1110054","쌍문4동","0","0","202714.158","460833.454"
"237","2008","1115054","목4동","5904.4","5927.6","188338.883","448377.805"
"255","2008","1116058","화곡3동","12386.4","33768.6","185428.533","449392.838"
"261","2008","1116067","발산1동","9294.1","32818.5","184607.027","450101.154"
"228","2008","1114059","용강동","27075.4","27054.2","196032.828","451088.458"
"263","2008","1114063","신수동","0","0","193183.412","450614.914"
"205","2008","1113052","천연동","0","0","192257.079","456168.681"
"241","2008","1115061","신월5동","0","0","184974.596","449093.566"
"247","2008","1115069","신정6동","102988.7","101331.3","188545.016","446315.567"
"275","2008","1116074","우장산동","5266.6","29036.6","186011.435","450076.827"
"229","2008","1114069","망원1동","0","0","194906.371","448998.075"
"400","2008","1124061","송파1동","6121.2","5860.5","209757.84","445285.048"
"311","2008","1119070","대림1동","0","0","191572.632","443762.007"
"382","2008","1123072","일원본동","89038.3","86467.7","207425.076","442627.816"
"219","2008","1114060","대흥동","0","0","194719.186","450165.079"
"235","2008","1115052","목2동","14475.9","16966.7","189007.902","449253.278"
"266","2008","1114070","망원2동","0","0","193150.714","451443.282"
"245","2008","1115065","신정2동","49474.1","50655.4","188946.46","446588.352"
"253","2008","1116054","등촌3동","94072.9","92544.5","186456.614","451389.529"
"286","2008","1118054","독산3동","0","0","191603.154","441829.099"
"265","2008","1114068","합정동","0","0","191227.788","450300.486"
