coord,addr,name
"[35.81487669382273,127.10617695187692]",전라북도 전주시 완산구 효자동2가 1154-3 ,스타벅스 전주홍산로점
"[35.81984225463086,127.14448844717596]",전라북도 전주시 완산구 고사동 142-2 ,스타벅스 전주경원점
"[35.813435527039886,127.14851863029276]",전라북도 전주시 완산구 전동 187-9 ,스타벅스 전주한옥마을점
"[35.958140626330206,126.97362289218769]",전라북도 익산시 영등동 149-1 ,스타벅스 익산영등점
"[35.96422574365874,126.71713151402034]",전라북도 군산시 수송동 850 ,스타벅스 군산수송점
"[35.965480118770685,126.70303174843576]",전라북도 군산시 나운동 95-12 ,스타벅스 군산나운점
"[35.94570198019442,126.68602060107017]",전라북도 군산시 미룡동 872-4 ,스타벅스 군산대점
"[35.98797147839484,128.63636102177205]",대구광역시 동구 중대동 665-2 ,스타벅스 대구팔공산점
"[35.87623245216587,128.62860007141936]",대구광역시 동구 신천동 330-6 ,스타벅스 동대구터미널점
"[35.87035848213939,128.7271748775494]",대구광역시 동구 신서동 520-1 반야월이마트 1층,스타벅스 반야월이마트점
"[35.87994954934154,128.65324900697632]",대구광역시 동구 효목동 1105 1.2층,스타벅스 대구동촌유원지점
"[35.92206951162334,128.6395225851672]",대구광역시 동구 봉무동 1539-8 ,스타벅스 대구봉무점
"[35.85899887379317,128.6234926510254]",대구광역시 수성구 범어동 559-5 ,스타벅스 수성범어역점
"[35.86016912789149,128.62896040335406]",대구광역시 수성구 범어동 179 ,스타벅스 대구범어제니스점
"[35.8673227365132,128.59410314831797]",대구광역시 중구 동성로3가 91-16 ,스타벅스 동성로광장점
"[35.90802447821576,128.6123660789252]",대구광역시 북구 산격2동 1676 ,스타벅스 엑스코점
"[35.89232496911506,128.60855663441598]",대구광역시 북구 산격동 1399-1 ,스타벅스 경북대점
"[35.867535436973824,128.59665157926278]",대구광역시 중구 삼덕동1가 17-3 ,스타벅스 동성로중앙점
"[35.86964215905406,128.60074242802975]",대구광역시 중구 동인동2가 25-1 ,스타벅스 대구공평DT점
"[35.86730854111721,128.59332791824718]",대구광역시 중구 동성로3가 35-13 ,스타벅스 대구중앙로점
"[35.867304226441796,128.5978346784659]",대구광역시 중구 삼덕동1가 25-1 ,스타벅스 동성로로데오점
"[35.86969071387163,128.5964241177764]",대구광역시 중구 동성로2가 166-1 대구백화점 1F,스타벅스 대구백화점
"[35.86044585305323,128.61379363541]",대구광역시 수성구 수성동4가 1090-8 ,스타벅스 대구수성하이츠점
"[35.85640544476397,128.65025468243627]",대구광역시 수성구 만촌동 853-3 ,스타벅스 대구만촌DT점
"[35.86411449163221,128.627696062809]",대구광역시 수성구 범어동 45-32 ,스타벅스 대구법원점
"[35.86631234154781,128.62622960571812]",대구광역시 수성구 범어동 2-1 ,스타벅스 대구삼성화재점
"[35.85911138408127,128.62957208207436]",대구광역시 수성구 범어동,스타벅스대구범어제니스점
"[35.866214873916825,128.5921238769638]","대구광역시 중구 덕산동 53-3 동아백화점쇼핑점 1,2F",스타벅스 반월당점
"[35.86611622371129,128.59202348582707]",대구광역시 중구 덕산동 53-3 동아백화점쇼핑점 1F,스타벅스 반월당점 1층
"[35.88748711498922,128.59188345667096]",대구광역시 북구 침산동 245-1 ,스타벅스 대구침산DT점
"[35.65422713229043,128.4163288147393]",대구광역시 달성군 구지면 응암리,스타벅스
"[35.818264115075834,128.53654625893213]",대구광역시 달서구 상인동 228-6 ,스타벅스 대구상인역점
"[35.8557893677389,128.49377455926808]",대구광역시 달서구 신당동 1721-12 ,스타벅스 대구계명대점
"[35.84444708019192,128.53666719029565]",대구광역시 달서구 감삼동 490-1 ,스타벅스 대구감삼DT점
"[35.82278312985453,128.53376563721366]",대구광역시 달서구 상인동 54-3 ,스타벅스 대구상인DT점
"[35.942196763590495,128.5637728871556]",대구광역시 북구 구암동 769-1 태을빌딩 1층,스타벅스 대구칠곡점
"[35.83775733571046,128.55690076487642]",대구광역시 달서구 성당동 261-7 ,스타벅스 대구성당못역점
"[35.85888048138819,128.56159907631516]",대구광역시 달서구 두류동 135-14 ,스타벅스 대구두류DT점
"[35.8551167186239,128.5102337978869]",대구광역시 달서구 이곡동 1248-1 ,스타벅스 대구성서점
"[35.85831762025209,128.55665700676087]",대구광역시 서구 내당동 469-9 DBS 타워1층,스타벅스 두류역점
"[35.83534071723566,128.5799954759225]",대구광역시 남구 대명동 493-36 ,스타벅스 대구앞산점
"[35.942545857781845,128.56043917037553]",대구광역시 북구 동천동 908-2 ,스타벅스 대구동천점
"[35.82560518209768,128.62171514609966]",대구광역시 수성구 두산동 840-1 ,스타벅스 수성레이크점
"[35.83909782423423,128.62348079326966]",대구광역시 수성구 두산동 113 ,스타벅스 수성리더스점
"[35.84915685031024,128.53759564828945]",대구광역시 달서구 감삼동 141-5 ,스타벅스 대구알리앙스점
"[35.82109211808788,128.64011716812357]",대구광역시 수성구 범물동 1273 동아백화점수성점 2F,스타벅스 동아백화점수성점
"[35.839485637194784,128.7080420931294]","대구광역시 수성구 신매동 567-43 1, 2층",스타벅스 대구시지점
"[35.83469854099444,128.72036316829758]",경상북도 경산시 중산동 160-1 이마트 1층,스타벅스 경산이마트점
"[33.20671194903253,126.28990587927667]",제주특별자치도 서귀포시 대정읍 상모리 133 1~2층,스타벅스 제주송악산점
"[33.46289012728684,126.93543888095158]",제주특별자치도 서귀포시 성산읍 성산리 109-11 ,스타벅스 성산일출봉점
"[33.25131097489128,126.41288602523024]",제주특별자치도 서귀포시 색달동 2864-2 ,스타벅스 제주중문점
"[33.25499069950323,126.41581339176928]",제주특별자치도 서귀포시 색달동 2476-1 ,스타벅스 제주중문DT점
"[33.24954100322107,126.50655024902392]",제주특별자치도 서귀포시 강정동 246 ,스타벅스 서귀포DT점
"[33.247797435332565,126.56209791938761]","제주특별자치도 서귀포시 서귀동 293-9 293-15 1, 2층",스타벅스 제주서귀포점
"[33.487808682864824,126.48185750731639]",제주특별자치도 제주시 노형동 1295-16 ,스타벅스 제주노형점
"[33.48511025339,126.48016158901346]",제주특별자치도 제주시 노형동 919 이마트신제주점 1층,스타벅스 신제주이마트점
"[33.48601572473949,126.49080834151965]",제주특별자치도 제주시 연동 273-42 ,스타벅스 신제주점
"[33.51237245584727,126.48449595672123]",제주특별자치도 제주시 용담3동 2572-4 ,스타벅스 용담DT점
"[33.51327883800659,126.52522818234289]",제주특별자치도 제주시 일도1동 1461-1 ,스타벅스 제주칠성점
"[33.512391404740754,126.4845709650034]",제주특별자치도 제주시 용담3동,스타벅스제주용담DT점
"[36.35445967548658,127.33963842735096]",대전광역시 유성구 봉명동 446-9 ,스타벅스 대전유성점
"[36.360669685946085,127.34463358697548]",대전광역시 유성구 궁동 482-7 ,스타벅스 충남대정문점
"[36.3734710042245,127.31950690633761]",대전광역시 유성구 지족동 907-3 ,스타벅스 대전노은점
"[36.425532988667,127.39262206498456]",대전광역시 유성구 관평동 958 ,스타벅스 대전관평동점
"[36.42510348375459,127.38969246672049]",대전광역시 유성구 관평동 937 ,스타벅스 대전테크노밸리점
"[36.37637602880543,127.39016251082326]",대전광역시 유성구 도룡동 4-20 ,스타벅스 대전엑스포점
"[36.399464047453044,127.4005060952792]",대전광역시 유성구 전민동 303-1 ,스타벅스 대전전민점
"[36.3529520508342,127.37778870338555]",대전광역시 서구 둔산동 1010 ,스타벅스 둔산은하수점
"[36.36068770991984,127.34463343586101]",대전광역시 유성구 궁동 482-7 스타벅스커피 1층,하나유학
"[36.32912838902478,127.42753197808443]",대전광역시 중구 은행동 48-14 ,스타벅스 은행동점
"[36.32794325630771,127.42659391406241]",대전광역시 중구 은행동 149 ,스타벅스 대전중앙로역점
"[36.33498807050096,127.39670083020603]",대전광역시 서구 용문동 250-3 ,스타벅스 대전수침교DT점
"[36.35023651955098,127.3772532521381]",대전광역시 서구 둔산2동 1046 1층,스타벅스 대전둔산점
"[36.36772715367326,127.38198368771666]",대전광역시 서구 만년동 333 ,스타벅스 대전만년점
"[36.353354155052656,127.38059319320462]",대전광역시 서구 둔산동 1355 ,스타벅스 대전대덕로점
"[36.35109270247145,127.38947958755828]",대전광역시 서구 둔산동 1487 ,스타벅스 대전시청역점
"[36.36100650229906,127.37727888758538]",대전광역시 서구 월평동 279 ,스타벅스 대전월평점
"[36.34822307038379,127.3834970462539]",대전광역시 서구 탄방동 587 ,스타벅스 대전시청사거리점
"[36.34653345200643,127.38792206590429]",대전광역시 서구 탄방동 748 정우빌딩 1층,스타벅스 대전탄방점
"[36.32099880038329,127.40894802545785]",대전광역시 중구 문화동 1-16 백화점세이 세이투 1층,스타벅스 대전세이1층점
"[36.3588787950397,127.38759142863577]",대전광역시 서구 둔산동 922 둔산관광호텔 1층,스타벅스 대전호텔점
"[36.320401684415636,127.40848478179838]",대전광역시 중구 문화동 1-16 5층,스타벅스 대전세이점
"[36.35774972332105,127.36297590190314]",대전광역시 서구 월평동 510 월평트레이더스점 1층,스타벅스 월평트레이더스점
"[36.34806079558039,127.38348718462923]",대전광역시 서구 탄방동 587 ,쏘카 스타벅스시청사거리점
"[36.36614732803524,127.43802553906924]",대전광역시 대덕구 송촌동 459-1 ,스타벅스 대전송촌점
"[36.349916031305035,127.4380530769066]",대전광역시 동구 용전동 68-21 1층,스타벅스 대전터미널점
"[36.3513606944834,127.4367057299238]",대전광역시 동구 용전동 63-27 1층,스타벅스 대전터미널후문점
"[36.350425529949135,127.43715811609981]",대전광역시 동구 용전동 63-3 2층,스타벅스 대전스타일마켓점
"[36.306983907103806,127.45633325803043]",대전광역시 동구 가오동 604 ,스타벅스 대전가오점
"[36.6267623434969,127.43210310651162]",충청북도 청주시 흥덕구 가경동 1416-2 ,스타벅스 청주터미널점
"[36.63350120281284,127.48937194971708]",충청북도 청주시 상당구 남문로2가 48-2 ,스타벅스청주성안길점
"[36.63405521824573,127.45969136731784]",충청북도 청주시 서원구 사창동 155-9 ,스타벅스 충북대점
"[36.63538865445278,127.4860943047274]",충청북도 청주시 상당구 서문동 150-2 ,스타벅스 청주서문점
"[36.982700716122636,127.93991202034388]",충청북도 충주시 연수동 1491 1층,스타벅스 충주연수점
"[36.97055843790148,127.93317166017786]","충청북도 충주시 성서동 385 C&C몰 106호, 107호",스타벅스 충주성서점
"[36.759369219031164,128.07755866280397]",경상북도 문경시 문경읍 상초리 288-33 ,스타벅스 문경새재점
"[35.553992501710674,129.32118199343427]",울산광역시 중구 성남동 249-19 ,스타벅스 울산성남동점
"[35.550572092764995,129.29836257297214]",울산광역시 중구 태화동 483-10 ,스타벅스 울산태화점
"[35.54247802361512,129.26016459497527]",울산광역시 남구 무거동 619-10 ,스타벅스 울산대점
"[35.54795666863141,129.26287508538803]",울산광역시 남구 무거동 464-1 ,스타벅스 울산신복점
"[35.54052257295885,129.33874811088722]","울산광역시 남구 삼산동 1524-6 1, 2층",스타벅스 울산디자인거리점
"[35.53848376516367,129.3372917421201]",울산광역시 남구 삼산동 1478-5 ,스타벅스 울산삼산로점
"[35.53913862763472,129.33513026915935]",울산광역시 남구 달동 1367-9 ,스타벅스 울산삼산대로점
"[35.588538034473856,129.3673523959115]",울산광역시 북구 화봉동 449-6 ,스타벅스 울산화봉점
"[35.521623417593666,129.43126176039416]",울산광역시 동구 서부동 100-6 ,스타벅스 현대동구점
"[35.53333101983879,129.31077606234746]",울산광역시 남구 신정동 672-15 ,스타벅스 울산공업탑점
"[35.533348563451455,129.31082045321526]",울산광역시 남구 신정동 672-6 상승빌딩 4~7층,한국경찰학원
"[35.35900401518308,129.35919135387647]",울산광역시 울주군 서생면 대송리 25-18 ,스타벅스 울산간절곶점
"[35.49980598324326,129.42873639651495]",울산광역시 동구 일산동 945 ,스타벅스 울산테라스파크점
"[35.15377944184928,126.84793099462115]",광주광역시 서구 치평동 1182-2 ,스타벅스 광주상무점
"[35.16076549748917,126.88261565486313]",광주광역시 서구 광천동 49-1 신세계백화점광주점 1F,스타벅스 신세계백화점광주점
"[35.15507616747056,126.848746835186]",광주광역시 서구 치평동 1216 눈높이 상무센터 1층,스타벅스 광주상무대교점
"[35.14218152560558,126.85775117633696]",광주광역시 서구 쌍촌동 902-13 ,스타벅스 광주금호DT점
"[35.15200203929897,126.85345446110686]",광주광역시 서구 치평동 1240-6 1층,스타벅스 상무치평점
"[35.17155508646974,126.86613348796772]",광주광역시 서구 동천동 596 1층,스타벅스 광주동림점
"[35.147543155757404,126.84806279280727]",광주광역시 서구 치평동 1176-3 ,스타벅스 상무역점
"[35.15856691258638,126.88172375496215]",광주광역시 서구 화정동 12-13 ,스타벅스 신세계광주패션몰점
"[35.16065744666807,126.88262810867127]",광주광역시 서구 광천동 49-1 신세계백화점광주점 5F,스타벅스 신세계광주5F점
"[35.17720759704911,126.91242738037134]",광주광역시 북구 용봉동 152-1 ,스타벅스 전남대점
"[35.17870134843811,126.89521510706379]",광주광역시 북구 용봉동 1383-4 ,스타벅스 광주용봉점
"[35.125846798018316,126.89747632257482]",광주광역시 남구 주월동 408-1 빅스포 1층,스타벅스 광주진월점
"[35.12295326179843,126.91444363550887]",광주광역시 남구 봉선동 109-8 ,스타벅스 광주봉선점
"[35.14789440420515,126.91743775726357]",광주광역시 동구 금남로2가 35 ,스타벅스 충장서림점
"[35.14935864398481,126.91486128280312]",광주광역시 동구 충장로3가 4 ,스타벅스 광주충장로점
"[35.16253832712531,126.8103674699081]",광주광역시 광산구 우산동 1585-5 ,스타벅스 광주하남점
"[35.14682913334759,126.91826396040774]",광주광역시 동구 충장로1가 13-8 ,스타벅스 충장일가점
"[35.125302631871286,126.91106619539683]",광주광역시 남구 봉선동 473-19 ,스타벅스 광주봉선중앙점
"[35.17757230482447,126.87829078067911]",광주광역시 북구 운암동 65-11 ,스타벅스 광주운암DT점
"[35.17917934906508,126.82997414843356]",광주광역시 광산구 신가동 706-1 ,스타벅스 광주신가DT점
"[35.14735485684684,126.91455865367739]",광주광역시 동구 황금동 108 ,스타벅스 광주황금점
"[35.16296201947281,126.8103722764132]",광주광역시 광산구 우산동 1586-23 ,쏘카 스타벅스하남점옆점
"[35.14462725992371,126.93016693704175]",광주광역시 동구 서석동 419-1 ,스타벅스 조선대점
"[35.133849539433434,126.95425004378747]",광주광역시 동구 운림동 340-5 339,스타벅스 광주무등산점
"[35.212788411385695,126.86853684723408]",광주광역시 북구 신용동 542-45 ,스타벅스 광주용두DT점
"[35.209835558691275,126.86507434359139]",광주광역시 북구 신용동 754 ,스타벅스 광주첨단신용점
"[35.214605619999624,126.8433598692631]",광주광역시 광산구 월계동 889-1 106호,스타벅스 광주첨단점
"[35.219283492614274,126.84239282362269]",광주광역시 광산구 쌍암동 656-3 ,스타벅스 쌍암점
"[35.219274585175356,126.84240393401866]",광주광역시 광산구 쌍암동,스타벅스광주쌍암점
"[35.1904762899344,126.82467356429623]",광주광역시 광산구 수완동 1426 ,스타벅스 광산수완점
"[35.191255137700324,126.81949071422783]",광주광역시 광산구 장덕동 1302 ,스타벅스 광주장덕점
"[37.595734516599634,127.06139535891272]",서울특별시 동대문구 이문동 305-60 ,스타벅스 외대점
"[37.56227482676949,127.06542603949106]",서울특별시 동대문구 장안동 433-7 ,스타벅스 장한평역점
"[37.623202093329375,127.06076690159205]",서울특별시 노원구 월계동 410-1 ,스타벅스 광운대점
"[37.6257985226699,127.06208233233066]",서울특별시 노원구 월계동 333-1 이마트월계점 1F,스타벅스 이마트월계점
"[37.59577983411847,127.06142876175313]",서울특별시 동대문구 이문동 305-60 스타벅스 3층,라이프한의원
"[37.557186991854635,127.04219678859805]","서울특별시 성동구 행당동 31-4 경희빌딩 1, 2층",스타벅스 한양대점
"[37.562750873817194,127.03389664746226]",서울특별시 성동구 도선동 58-1 ,스타벅스 왕십리역점
"[37.561741628375835,127.03830139253203]",서울특별시 성동구 행당동 168-1 왕십리역사 엔터식스몰 지하 1층,스타벅스 엔터식스점
"[37.55703411056941,127.04001434472409]",서울특별시 성동구 행당동 155-1 ,스타벅스 엔터식스한양대점
"[37.539975516594,127.05317810314077]",서울특별시 성동구 성수동2가 333-16 이마트성수점 2F,스타벅스 이마트성수점
"[37.52673462840785,127.02821807195411]",서울특별시 강남구 신사동 580-2 관영빌딩 1층,스타벅스 압구정역점
"[37.523184404214,127.02165732676757]",서울특별시 강남구 신사동 529-10 ,스타벅스 가로수길점
"[37.57122848558387,127.02280648099186]",서울특별시 중구 황학동 2198 ,스타벅스 황학캐슬점
"[37.56538260302084,127.01435935618512]",서울특별시 중구 흥인동 132 1층,스타벅스 신당역점
"[37.52400186460846,127.02790281320563]",서울특별시 강남구 신사동 583-3 ,스타벅스 압구정미소점
"[37.523859168358086,127.0468767675547]",서울특별시 강남구 청담동 6-5 리츠타워,스타벅스 청담사거리점
"[37.51875104499017,127.05145537642227]",서울특별시 강남구 삼성동 53 ,스타벅스 청담공원점
"[37.51855537869962,127.02302999514102]",서울특별시 강남구 신사동 536-9 ,스타벅스 신사가로수길점
"[37.5798067751793,127.04487334916391]",서울특별시 동대문구 전농동 620-2 ,스타벅스 청량리역점
"[37.55542310044607,127.01076697083433]",서울특별시 중구 신당동 374-27 ,스타벅스 약수역점
"[37.576720404520344,127.0255423485611]",서울특별시 동대문구 신설동 76-10 ,스타벅스 신설동역점
"[37.52442888813663,127.05160975719629]",서울특별시 강남구 청담동 52-1 ,스타벅스 청담점
"[37.52684212187119,127.03473329139968]",서울특별시 강남구 신사동 635-13 ,스타벅스 압구정로점
"[37.52655660998051,127.0406086914189]",서울특별시 강남구 청담동 84-3 ,스타벅스 압구정로데오역점
"[37.51911491573697,127.028599709969]",서울특별시 강남구 논현동 59-8 ,스타벅스 을지병원사거리점
"[37.528081734421555,127.03647095007786]",서울특별시 강남구 신사동 639-7 ,스타벅스 신압구정점
"[37.53341281415322,127.00566073680032]",서울특별시 용산구 한남동 657-104 ,스타벅스 순천향입구점
"[37.53550559239275,127.06895101686942]",서울특별시 광진구 자양동 507-6 이튼타워리버2차 1층,스타벅스 자양점
"[37.57139188390372,127.02186476153774]",서울특별시 중구 황학동 2545 이마트청계천점 1F,스타벅스 이마트청계천점
"[37.52239041837871,127.03798088493699]",서울특별시 강남구 논현동 93-2 ,스타벅스 학동사거리점
"[37.56127308350272,126.94041168459034]",서울특별시 서대문구 대신동 143-27 ,스타벅스 연세종합관점
"[37.55834857105144,126.94587454169819]",서울특별시 서대문구 대현동 54-4 ,스타벅스 이대점
"[37.558707923565294,126.93671297296505]",서울특별시 서대문구 창천동 33-9 ,스타벅스 연대점
"[37.55611765191323,126.93923971978748]",서울특별시 서대문구 창천동 20-41 아남인베스텔 1층,스타벅스 신촌대로점
"[37.55648540427136,126.93705013985856]","서울특별시 서대문구 창천동 18-55 즐거운빌딩 1, 2, 3층",스타벅스 신촌점
"[37.561503869661806,126.96336281018618]",서울특별시 서대문구 충정로3가 95-1 ,스타벅스 충정로역점
"[37.558912996720615,126.92750826127873]",서울특별시 서대문구 창천동 374 3R U-City B303호,스타벅스 동교삼거리점
"[37.56004300763093,126.96425457743628]",서울특별시 서대문구 충정로3가 464 ,스타벅스 충정타워점
"[37.55647896963736,126.94034375820686]",서울특별시 서대문구 창천동 20-25 ,스타벅스 신촌아트레온점
"[37.55890264835442,126.94033207090526]",서울특별시 서대문구 창천동 5-1 에스프리빌딩 1층,스타벅스 신촌기차역점
"[37.55780181904029,126.93815193738779]",서울특별시 서대문구 창천동 13-19 ,스타벅스 신촌명물거리점
"[37.561328545787916,126.9732012101905]",서울특별시 중구 서소문동 135 명지빌딩 1층,스타벅스 올리브타워점
"[37.5489625951411,126.91436492164027]",서울특별시 마포구 합정동 414-3 ,스타벅스 합정역점
"[37.55723903704995,126.92376333918259]",서울특별시 마포구 동교동 159-1 상진빌딩 1층,스타벅스 홍대역점
"[37.559914627595475,126.9722472223579]",서울특별시 중구 순화동 195-1 포스코더샾 A동 102호,스타벅스 순화동더샵점
"[37.54765647610985,126.95332436448139]",서울특별시 마포구 공덕동 462 파크팰리스2,스타벅스 공덕역점
"[37.55575899768196,126.9107351650847]",서울특별시 마포구 서교동 475-13 ,스타벅스 망원역점
"[37.547530082886325,126.9232352714069]",서울특별시 마포구 상수동 329-1 ,스타벅스 상수역점
"[37.551657630999806,126.97288121420434]",서울특별시 용산구 동자동 45 센트레빌 아스테리움 서울 KDB생명타워 1층,스타벅스 서울역동자동점
"[37.55026047936416,126.92326389376146]",서울특별시 마포구 상수동 86-22 ,스타벅스 홍대삼거리점
"[37.55684363821439,126.91993222383174]",서울특별시 마포구 동교동 205-6 영준빌딩 1층,스타벅스 동교점
"[37.55850041483392,126.97333056795799]",서울특별시 중구 남대문로5가 6-1 YTN빌딩 1층,스타벅스 숭례문점
"[37.551311996931304,126.9170582781645]",서울특별시 마포구 서교동 395-166 ,스타벅스 서교점
"[37.553266473861235,126.92486167786493]","서울특별시 마포구 서교동 343-10 정명빌딩 1, 2층",스타벅스 홍대갤러리점
"[37.558439777107814,126.97568560473802]",서울특별시 중구 남대문로5가 120 단암빌딩,스타벅스 남산단암점
"[37.55238220006696,126.93766297008206]",서울특별시 마포구 신수동 63-14 1층,스타벅스 서강대점
"[37.550308137703475,126.91371165245414]",서울특별시 마포구 서교동 490 메세나폴리스 B1,스타벅스 합정메세나몰점
"[37.55195571303649,126.9555050653503]",서울특별시 마포구 아현동 738 ,스타벅스 애오개역점
"[37.55194612152786,126.92334149821671]",서울특별시 마포구 서교동 362-1 ,스타벅스 홍대공원점
"[37.54905206227525,126.9142957230811]",서울특별시 마포구 합정동 414-3 스타벅스건물 2층,HESED Entertainment
"[37.495427576809035,126.9548453537574]",서울특별시 동작구 상도동 501-9 ,스타벅스 숭실대점
"[37.47844913991389,126.98135749638233]","서울특별시 동작구 사당동 1031-27 양지빌딩 1, 2층",스타벅스 사당역점
"[37.49163322148182,126.92363114620201]",서울특별시 동작구 신대방동 395-66 ,스타벅스 보라매타운점
"[37.5228004423884,126.92167891910981]",서울특별시 영등포구 여의도동 27-3 대한투자신탁빌딩 1층,스타벅스 대투점
"[37.51876928209496,126.90951971497498]",서울특별시 영등포구 영등포동3가 2-21 우성타워 1층,스타벅스 영등포본동점
"[37.486114813501345,126.92913784326711]",서울특별시 관악구 신림동 1432-71 ,스타벅스 신림점
"[37.51460108623712,126.90019174155702]","서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티 1-105 A, B호",스타벅스 하이테크시티점
"[37.481223112223205,126.95134598085232]",서울특별시 관악구 봉천동 869-1 ,스타벅스 서울대입구역점
"[37.4938630665353,126.99362151042321]",서울특별시 서초구 방배동 797-24 ,스타벅스 서래마을성당점
"[37.52115181908076,126.96913649596469]",서울특별시 용산구 이촌동 302-60 ,스타벅스 동부이촌동점
"[37.486453369037434,126.9827414024131]",서울특별시 서초구 방배동 3000-1 한신 휴플러스 1층,스타벅스 이수역점
"[37.484712338388334,126.93048079447071]","서울특별시 관악구 신림동 1422 35, 36, 37호 영일빌딩",스타벅스 신림사거리점
"[37.5045651405213,126.91008828074146]","서울특별시 영등포구 신길동 252-9 1, 2층",스타벅스 영등포신길DT점
"[37.51734911573742,126.89727815993302]",서울특별시 영등포구 문래동3가 55-5 ,스타벅스 문래역점
"[37.484051896758906,126.93018492001052]",서울특별시 관악구 신림동 1641-2 포도몰 1층,스타벅스 신림역포도몰점
"[37.49747993819945,126.98562267879572]",서울특별시 서초구 방배본동 755-14 리첸시아방배 1층,스타벅스 방배카페입구점
"[37.51881971753695,126.9278222017793]",서울특별시 영등포구 여의도동 45-21 ,스타벅스 여의도알리안츠점
"[37.52555385148345,126.92620984868208]",서울특별시 영등포구 여의도동 23-1 국제금융센터 Two IFC 1층 101호,스타벅스 여의도IFC점
"[37.52056099821694,126.92608909417937]",서울특별시 영등포구 여의도동 36 롯데캐슬 1층,스타벅스 롯데캐슬여의도점
"[37.48998769853644,126.99246355411498]","서울특별시 서초구 방배동 851-1 1, 2층",스타벅스 내방역점
"[37.52453025526138,126.92561361199942]",서울특별시 영등포구 여의도동 23 IFC몰 B3,스타벅스 IFC몰점
"[37.4911112944449,126.92568539758695]",서울특별시 관악구 봉천동 729-21 대교눈높이보라매 센터 1층,스타벅스 보라매대교점
"[37.51720003246106,126.90352457101945]",서울특별시 영등포구 영등포동4가 442 타임스퀘어 2F 228,스타벅스 타임스퀘어점
"[37.52392504255725,126.92445704961183]",서울특별시 영등포구 여의도동 23-9 ,스타벅스 여의도점
"[37.52019498852181,126.92944283027377]",서울특별시 영등포구 여의도동 44-22 ,스타벅스 여의도호성점
"[37.51713626083972,126.90539198119068]",서울특별시 영등포구 영등포동4가 434-5 신세계백화점영등포점 B2,스타벅스 신세계영등포B2점
"[37.517217343293616,126.90539079678163]",서울특별시 영등포구 영등포동4가 434-5 신세계백화점영등포점 1F,스타벅스 신세계영등포B점
"[37.522462134501936,126.92905973837412]",서울특별시 영등포구 여의도동 34-11 ,스타벅스 여의도한양증권점
"[37.522521932110074,126.929692401513]",서울특별시 영등포구 여의도동 34-3 대우증권빌딩 1층,스타벅스 대우증권점
"[37.519875576789865,126.93198137635909]",서울특별시 영등포구 여의도동 43-4 ,스타벅스 동여의도점
"[37.51746841687497,126.90331702732486]",서울특별시 영등포구 영등포동4가 442 타임스퀘어 B2 B210,스타벅스 타임스퀘어B2점
"[37.517428872888274,126.89520688691807]",서울특별시 영등포구 문래동3가,스타벅스문래역점
"[37.5246274011724,126.92539726924541]",서울특별시 영등포구 여의도동,스타벅스여의도IFCB3점
"[37.51696823099511,126.90573379439894]",서울특별시 영등포구 영등포동4가 433-30 ,클릭
"[37.492297185508,127.01415582685408]",서울특별시 서초구 서초1동 1657-5 ,스타벅스 교대점
"[37.4848675121982,127.01679758724718]",서울특별시 서초구 서초동 1445-4 유니빌 1층,스타벅스 남부터미널점
"[37.50010493636018,127.02557758309888]",서울특별시 서초구 서초동 1307-19 ,스타벅스 강남2호점
"[37.49933009556189,126.99864867232704]",서울특별시 서초구 반포4동 92-1 ,스타벅스 서래마을입구점
"[37.48192187804676,126.99759207170014]",서울특별시 서초구 방배동 908-10 ,스타벅스 방배역점
"[37.505195430830206,127.00392009302544]",서울특별시 서초구 반포동 19-3 신세계백화점강남점 5F,스타벅스 신세계강남9층점
"[37.503027295922415,127.00432212673957]",서울특별시 서초구 반포동 118-3 ,스타벅스 파미에파크점
"[37.49784690101004,127.02601405572108]",서울특별시 서초구 서초동 1317-23 GT타워,스타벅스 강남GT타워점
"[37.490673779142625,127.00859096777805]",서울특별시 서초구 서초동 1542-14 ,스타벅스 서초역점
"[37.50531523943619,127.02366628490353]",서울특별시 서초구 반포동 748-1 ,스타벅스 신논현역점
"[37.49831253842973,127.0267544185974]",서울특별시 서초구 서초동 1318-8 ,스타벅스 몬테소리점
"[37.49538399457713,127.02783283529469]",서울특별시 서초구 서초동 1327-5 ,스타벅스 강남삼성타운점
"[37.49423300326066,127.01398336937534]",서울특별시 서초구 서초동 1693-3 ,스타벅스 교대역점
"[37.48442182965651,127.014134940466]",서울특별시 서초구 서초동 1457-1 ,스타벅스 남부터미널2호점
"[37.51017568139999,127.0068287143253]",서울특별시 서초구 잠원동 70-1 킴스클럽 1층,스타벅스 뉴코아강남점
"[37.5086217005655,127.0117016350371]",서울특별시 서초구 잠원동 58-24 ,스타벅스 반포역점
"[37.48972395737406,127.03094803728787]",서울특별시 서초구 서초동 1339-9 강남메트로빌딩 1층,스타벅스 뱅뱅점
"[37.504364080372014,127.00363707474531]",서울특별시 서초구 반포동 19-3 센트럴시티 1층,스타벅스 센트럴시티점
"[37.49513673459478,127.02734976309378]",서울특별시 서초구 서초동 1327-29 ,스타벅스 서초파라곤점
"[37.48744831795245,127.01509023759493]",서울특별시 서초구 서초동 1623-1 ,스타벅스 서울교대점
