coord,addr,name
"[35.112701177160986,129.01627207357296]",부산광역시 서구 서대신동3가,엔제리너스커피부산대신점
"[35.09871910486643,129.0271322181061]",부산광역시 중구 부평동1가 48-1 롯데리아 & 엔제리너스 건물 5층,야사노
"[35.07481189037241,129.0156047070984]",부산광역시 서구 암남동 541-6 송도비치호텔 2층,엔제리너스 부산송도점
"[35.09821372707462,129.03673367423625]",부산광역시 중구 중앙동7가 20-1 롯데백화점광복점 4F,엔제리너스 롯데백부산광복아쿠아몰점
"[35.09811430271363,129.03676531893086]",부산광역시 중구 중앙동7가 20-1 ,엔제리너스 롯데백부산광복식품관점
"[35.098011865168324,129.03609498813654]",부산광역시 중구 중앙동7가 20-1 ,엔제리너스 롯데백광복스카이파크점
"[35.098545426280744,129.0369462623767]",부산광역시 중구 중앙동7가 20-1 롯데백화점광복점 10F,엔제리너스 롯데백부산광복식당가점
"[35.098304138423934,129.03670191537105]",부산광역시 중구 중앙동7가 20-1 ,엔제리너스 롯데시네부산광복점
"[35.0979907460058,129.03645665726341]",부산광역시 중구 중앙동7가,엔제리너스커피롯데백부산광복식품관점
"[35.098008959509066,129.0364349522341]",부산광역시 중구 중앙동7가,엔제리너스커피롯데백부산광복아쿠아몰점
"[35.2094951876743,129.03826712846504]",부산광역시 북구 만덕2동 328-5 ,엔제리너스커피 부산만덕점
"[35.20950410633564,129.03827822475185]",부산광역시 북구 만덕동,엔제리너스부산만덕점
"[35.20463595310125,129.0684059719643]",부산광역시 동래구 온천동 1412-1 온천동반도보라스카이뷰 오피스텔동 101호,엔제리너스 부산미남역점
"[35.191261687947744,129.062005047529]",부산광역시 연제구 거제동 1208 ,엔제리너스 홈플러스아시아드점
"[35.181862477694644,129.0472587286198]",부산광역시 부산진구 초읍동 291-1 ,엔제리너스커피 어린이대공원점
"[35.193830624305996,129.0640589107968]",부산광역시 동래구 사직동 930 ,엔제리너스 사직야구장점
"[35.1929254476308,129.06653967718267]",부산광역시 연제구 거제동 894-2 ,엔제리너스 부산거제점
"[35.19296091854304,129.06660602367322]",부산광역시 연제구 거제동,엔제리너스커피부산거제점
"[35.18188923146948,129.04729200886564]",부산광역시 부산진구 초읍동,엔제리너스커피부산어린이대공원점
"[35.190839754732764,129.06078075420047]",부산광역시 연제구 거제동,엔제리너스홈플러스아시아드점
"[35.20417436031524,129.06759824064883]",부산광역시 동래구 온천동,엔제리너스커피부산미남역점
"[35.155230109577026,129.1213853276828]",부산광역시 수영구 민락동 178-5 ,엔제리너스 부산광안점
"[35.147294465333985,129.11001683782087]",부산광역시 수영구 남천동 52-2 ,엔제리너스 부산남천점
"[35.13809813599053,129.11320584870424]",부산광역시 수영구 남천동 558-20 ,엔제리너스 부산남천비치점
"[35.156911779135775,129.1343924923266]",부산광역시 수영구 민락동 110-17 ,엔제리너스 수변공원점
"[35.152813137910876,129.11762065616787]",부산광역시 수영구 광안동 196-1 ,엔제리너스 부산광안비치점
"[35.16755259428084,129.1164391914389]",부산광역시 수영구 광안동 50-7 엔제리너스 3층,CA커피아카데미학원
"[35.16757973342443,129.11642858537377]",부산광역시 수영구 광안동,엔제리너스커피부산수영점
"[35.14732100084455,129.1100720696245]",부산광역시 수영구 남천동,엔제리너스커피부산남천점
"[35.138098035201,129.11321682038368]",부산광역시 수영구 남천동,엔제리너스부산남천비치점
"[35.186204114006564,129.08246005367408]",부산광역시 연제구 연산동 729-14 청우빌딩 2층,엔제리너스 부산연산점
"[35.15714749382248,129.1428798860558]",부산광역시 해운대구 우동 1408 현대아이파크 tower3 105호,엔제리너스 마린아이파크점
"[35.190984000937426,129.08921038701192]",부산광역시 연제구 연산동 105-1 ,엔제리너스 홈플러스부산연산점
"[35.13625691531029,129.0986527788728]",부산광역시 남구 대연3동 74-2 동일스위트 201호,엔제리너스 부산경성대2호점
"[35.19612800417206,129.10445461641797]",부산광역시 동래구 안락동 595-44 ,엔제리너스 부산안락점
"[35.17309912209611,129.12972123603575]","부산광역시 해운대구 우동 1470 에이스하이테크21 1층 101,102호",엔제리너스 해운대센텀에이스점
"[35.18435203811277,129.10686441671788]",부산광역시 연제구 연산동 479-2 ,엔제리너스 부산토곡점
"[35.196583823098344,129.11569426565396]",부산광역시 해운대구 반여동 1406-1 ,엔제리너스 홈플러스부산반여TO점
"[35.188594409619306,129.12675152734622]",부산광역시 해운대구 재송동 1130-16 1층,엔제리너스 부산재송점
"[35.16939657190297,129.13142637831513]",부산광역시 해운대구 우동 1496 롯데백화점센텀시티점 6F,엔제리너스 롯데백부산센텀시티점
"[35.17094413921114,129.13365428246937]",부산광역시 해운대구 우2동 1499 ,엔제리너스 홈플러스센텀시티점
"[35.17085562714162,129.13444342853253]",부산광역시 해운대구 우동,엔제리너스커피홈플러스센텀시티점
"[35.196358204068666,129.11572412324207]",부산광역시 해운대구 반여동,엔제리너스커피홈플러스부산반여T/O점
"[35.155447631888435,129.14248295014855]",부산광역시 해운대구 우동,엔제리너스마린아이파크점
"[35.13136422168583,129.11326780078468]",부산광역시 남구 용호동,엔제리너스커피부산LG메트로시티점
"[35.19116129232198,129.08954215963908]",부산광역시 연제구 연산동,엔제리너스커피홈플러스부산연산점
"[35.17307085571697,129.12985257776052]",부산광역시 해운대구 우동 1470 에이스하이테크21 1414호,삼성에이스컨설팅
"[35.10857725642314,128.96724323087588]",부산광역시 사하구 하단동 510-12 ,엔제리너스 부산동아대점
"[35.07279520903579,128.97689717491897]",부산광역시 사하구 장림동 424 ,엔제리너스 부산장림점
"[35.10424930356295,128.97077885955952]",부산광역시 사하구 하단동 619-17 ,엔제리너스 부산당리점
"[35.04908481798406,128.96379005494254]",부산광역시 사하구 다대동 1548-41 ,엔제리너스 부산다대포점
"[35.10653080635676,128.9650142853461]",부산광역시 사하구 하단동 525-32 ,엔제리너스 부산하단점
"[35.10858626960262,128.9672433373693]",부산광역시 사하구 하단동,엔제리너스부산동아대점
"[35.1065217058626,128.96502514706873]",부산광역시 사하구 하단동,엔제리너스커피부산하단점
"[35.12451708809037,128.9668611260564]",부산광역시 사상구 엄궁동 688-4 ,엔제리너스 부산엄궁점
"[35.12765907869789,128.96847820236565]",부산광역시 사상구 엄궁동 690 ,엔제리너스 롯데마트사상TO점
"[35.14022837705383,128.9825634003035]",부산광역시 사상구 학장동 574-100 ,엔제리너스 학장점
"[35.12012287339507,129.11240174555792]",부산광역시 남구 용호동 371-9 ,엔제리너스 부산용호점
"[35.12165707947757,129.08232952005955]",부산광역시 남구 감만동 8 ,엔제리너스 홈플러스부산감만점
"[35.120132590818876,129.11232508317013]",부산광역시 남구 용호동,엔제리너스커피부산용호점
"[35.15663140082823,129.05674747065717]",부산광역시 부산진구 부전동 503-15 ,엔제리너스 롯데시네부산점
"[35.15693035656969,129.0565757263632]",부산광역시 부산진구 부전동 503-15 롯데백화점부산본점 9F,엔제리너스 롯데백부산식당가점
"[35.17060662038397,129.06967311537662]",부산광역시 부산진구 양정동 353-12 1층,엔제리너스 부산양정점
"[35.15724984835896,129.05818230855206]",부산광역시 부산진구 부전동 257-3 ,엔제리너스 부산아이온시티점
"[35.16217326369804,129.06311957322282]",부산광역시 부산진구 전포동 876-1 ,엔제리너스 부산부전역점
"[35.15725953215882,129.05810560410458]",부산광역시 부산진구 부전동,엔제리너스커피부산아이온시티점
"[35.16979925002906,129.07635873134004]",부산광역시 부산진구 양정동,엔제리너스커피부산동의의료원점
"[35.2937131683776,129.26000156989477]",부산광역시 기장군 일광면 신평리 13 ,엔제리너스 부산일광해안로점
"[35.24751661618049,129.21708296984684]",부산광역시 기장군 기장읍 동부리 365-1 ,엔제리너스 부산기장점
"[35.223152687290565,129.2269235306871]",부산광역시 기장군 기장읍 대변리 203-2 ,엔제리너스 부산대변항
"[35.19293171894947,129.21243617525573]",부산광역시 기장군 기장읍 당사리 64 롯데몰동부산점 1F,엔제리너스 롯데아울렛동부산1층점
"[35.192624090991174,129.21255238737308]",부산광역시 기장군 기장읍 당사리 64 ,엔제리너스 롯데아울렛동부산3층점
"[35.24757157338439,129.21699588997677]",부산광역시 기장군 기장읍 동부리,엔제리너스커피부산기장점
"[35.180006782384275,129.20060692622016]",부산광역시 해운대구 송정동 711-5 2층,엔제리너스 부산송정점
"[35.17276597796949,129.1667662450262]",부산광역시 해운대구 좌동 1368-2 ,엔제리너스 해운대신시가지점
"[35.21445010549688,129.1047686328975]",부산광역시 금정구 서동 202-2 ,엔제리너스 부산서동점
"[35.17300488718208,129.17561765755724]",부산광역시 해운대구 좌동 960-3 ,엔제리너스 해운대좌동점
"[35.17404211862945,129.19672091639057]",부산광역시 해운대구 송정동 446-2 ,엔제리너스 부산송정2호점
"[35.20178013391675,129.1191257003578]",부산광역시 해운대구 반여동 1441-162 ,엔제리너스 부산반여점
"[35.24748880607104,129.21715946770252]",부산광역시 기장군 기장읍 동부리 365-1 ,BBQ 부산기장점
"[35.174034190635126,129.1966110225005]",부산광역시 해운대구 송정동,엔제리너스커피부산송정2호점
"[35.2145397306993,129.10482476393645]",부산광역시 금정구 서동,엔제리너스커피부산서동점
"[35.20451269990721,129.0792546038937]",부산광역시 동래구 명륜동 533-189 ,엔제리너스 부산동래역점
"[35.21193758455725,129.07750771231778]",부산광역시 동래구 온천동 502-3 롯데마트 8층,엔제리너스 롯데시네마동래점
"[35.219353066741874,129.082878043404]",부산광역시 동래구 온천1동 169-22 ,엔제리너스 부산온천점
"[35.21182100566116,129.07744027387506]",부산광역시 동래구 온천동 502-3 ,엔제리너스 롯데백동래패션관점
"[35.20443432553667,129.0789460705411]",부산광역시 동래구 명륜동,엔제리너스커피부산동래역점
"[35.21137300818012,129.07713781518072]",부산광역시 동래구 온천동,엔제리너스커피롯데백동래패션관점
"[35.2305122148724,129.08889257605898]","부산광역시 금정구 장전3동 414-38 1,2층",엔제리너스 부산대역점
"[35.18685018702784,129.07874652203267]",부산광역시 연제구 연산동,엔제리너스커피부산연제점
"[35.181908667922904,129.0738943849746]",부산광역시 연제구 연산5동 1505-47 ,엔제리너스 부산시청후문점
"[35.181737814624476,129.07384822168353]",부산광역시 연제구 연산동,엔제리너스시청점
"[35.022846954081174,128.8078691253079]",부산광역시 강서구 천성동 488-6 ,엔제리너스 가덕휴게소점
"[35.07556399641711,129.07272943399735]",부산광역시 영도구 동삼동 363-16 ,엔제리너스 영도동삼점
"[35.0633147300995,129.08076954483238]",부산광역시 영도구 동삼동 983-7 ,엔제리너스 부산태종대점
"[35.24003363694259,129.08956917206552]",부산광역시 금정구 부곡동 65-15 ,엔제리너스 부산부곡점
"[35.2577089732113,129.09162988968927]",부산광역시 금정구 구서동 177-1 ,엔제리너스 부산두실역점
"[35.16031011775165,129.1907354292675]",부산광역시 해운대구 중2동 598 블루비치 2층,엔제리너스 부산청사포점
"[35.16343552537434,129.16126551477475]",부산광역시 해운대구 우동 611-3 1층,엔제리너스 해운대역점
"[35.15812002510527,129.1824278761642]",부산광역시 해운대구 중동 1489-4 ,엔제리너스 해운대달맞이점
"[35.16762327843198,129.17751604372833]",부산광역시 해운대구 좌동 1477-2 ,엔제리너스 부산장산역점
"[35.158186916689495,129.1463956756629]",부산광역시 해운대구 우1동 1406-2 ,엔제리너스 홈플러스해운대TO점
"[35.17206324980932,129.0772009159219]",부산광역시 부산진구 양정2동 45-1 ,엔제리너스 부산동의의료원점
"[35.16325763440138,129.0493691514655]",부산광역시 부산진구 부암동 257 ,엔제리너스 롯데키즈마트부산TO점
"[35.1632758502761,129.04934743242123]",부산광역시 부산진구 부암동,엔제리너스롯데키즈마트부산점
"[37.32929190298394,127.95109068816042]",강원도 원주시 단구동 1026-36 ,엔제리너스 원주단구점
"[37.3444475777195,127.93104720846716]",강원도 원주시 단계동 877-1 ,엔제리너스 원주터미널점
"[37.31620499170299,127.96970374971923]",강원도 원주시 관설동 1426-7 ,엔제리너스 홈플러스원주관설점
"[37.33285865516327,127.92990674860066]",강원도 원주시 무실동 1852-2 ,엔제리너스 원주무실점
"[37.31763709775106,127.96722101262381]",강원도 원주시 관설동,엔제리너스커피홈플러스원주관설점
"[37.32946318828762,127.95127112631351]",강원도 원주시 단구동,엔제리너스커피원주단구점입구
"[37.147417920494846,128.21251056088]",충청북도 제천시 청전동 121-2 ,엔제리너스 제천청전점
"[37.48982261374757,127.98527329291775]",강원도 횡성군 횡성읍 읍하리 112-20 ,엔제리너스 횡성점
"[37.13768786427235,128.21126772280724]",충청북도 제천시 중앙로1가 90-1 ,엔제리너스 제천중앙점
"[37.46489490795377,128.13458991941428]",강원도 횡성군 안흥면 소사리 1511 ,엔제리너스 횡성휴게소점
"[37.4651194051725,128.13526860213457]",강원도 횡성군 안흥면 소사리,엔제리너스커피횡성휴게소인천방향점
"[38.104270976765235,127.70640680460293]",강원도 화천군 화천읍 하리 59-19 ,엔제리너스 화천점
"[38.07079219316849,127.5206753112633]",강원도 화천군 사내면 사창리 457-55 ,엔제리너스 화천사내점
"[37.64568333835715,128.68060321077328]",강원도 평창군 대관령면 용산리 130 ,엔제리너스 용평리조트점
"[37.65478733037503,128.65451799957012]",강원도 평창군 대관령면 용산리 425 ,엔제리너스 알펜시아리조트점
"[37.64535908908428,128.68214136786335]",강원도 평창군 대관령면 용산리,엔제리너스커피용평리조트점
"[37.490846665501586,128.25043590430963]",강원도 횡성군 둔내면 두원리 204 ,엔제리너스 웰리힐리파크점
"[37.19898585310402,128.85275058761297]",강원도 정선군 고한읍 고한리 산1-17 ,엔제리너스 하이원리조트점
"[37.20810441603193,128.82613046310726]",강원도 정선군 고한읍 고한리,엔제리너스커피하이원리조트점
"[37.52388503547031,129.11292550827713]",강원도 동해시 천곡동 802-3 ,엔제리너스 동해천곡점
"[37.52232456368436,129.11596808186195]",강원도 동해시 천곡동 865 ,엔제리너스 동해로데오점
"[37.60182296956757,129.07415432192926]",강원도 동해시 망상동 산5-1 ,엔제리너스 동해휴게소점
"[37.60146683044941,129.07368488590444]",강원도 동해시 망상동,엔제리너스커피동해휴게소점
"[37.690164783129084,127.88437558822275]",강원도 홍천군 홍천읍 신장대리 72-4 ,엔제리너스 홍천점
"[37.87329490145885,127.74356291797089]",강원도 춘천시 효자동 628-4 ,엔제리너스 춘천강원대점
"[37.879104651608394,127.72671869613471]",강원도 춘천시 중앙로2가 28 ,엔제리너스 춘천명동점
"[37.81150665540483,127.63574669263751]",강원도 춘천시 남산면 강촌리 247-17 ,엔제리너스 강촌점
"[37.81150655005298,127.63571262148261]",강원도 춘천시 남산면 강촌리,엔제리너스커피강촌점
"[37.873276905870775,127.74357434707488]",강원도 춘천시 효자동,엔제리너스커피춘천강원대점
"[37.76553187368084,128.87791847433436]",강원도 강릉시 교동 1868-9 ,엔제리너스 강릉교동택지점
"[37.61619008097557,129.0586730711943]",강원도 강릉시 옥계면 주수리 88-5 ,엔제리너스 옥계휴게소점
"[37.61587579629662,129.06056021803096]",강원도 강릉시 옥계면 주수리,엔제리너스커피옥계휴게소점
"[37.75969085929767,128.8050680058633]",강원도 강릉시 성산면 보광리,엔제리너스커피강릉휴게소점
"[37.771835772419124,128.94810719022234]",강원도 강릉시 견소동,엔제리너스커피강릉안목점
"[37.765485812218245,128.8780541286916]",강원도 강릉시 교동,엔제리너스커피강릉교동택지점
"[38.19113798617861,128.59861396577364]",강원도 속초시 조양동 1418 ,엔제리너스 속초터미널TO점
"[38.19034441300151,128.5987558749318]",강원도 속초시 조양동,엔제리너스커피속초터미널T/O점
"[36.56946748177281,127.11238563219773]",충청남도 공주시 정안면 전평리 5-5 ,엔제리너스 정안휴게소하행점
"[36.47406972049106,127.14118170961032]",충청남도 공주시 신관동 26 ,엔제리너스 공주신관점
"[36.56939630640343,127.11493374923367]",충청남도 공주시 정안면 전평리,엔제리너스커피정안휴게소(상)점
"[36.571295585596054,127.11220829544901]",충청남도 공주시 정안면 장원리,엔제리너스커피정안휴게소(하)점
"[36.35272608069032,127.06969677468491]",충청남도 공주시 이인면 산의리,엔제리너스커피이인휴게소점
"[36.3194210679487,127.07024863646352]",충청남도 공주시 탄천면 장선리,엔제리너스커피탄천휴게소점
"[36.28934071736036,127.24173209343584]",충청남도 계룡시 엄사면 엄사리 184-2 ,엔제리너스 계룡점
"[36.303853077140296,126.90092565410536]",충청남도 부여군 규암면 합정리 578 ,엔제리너스 롯데부여리조트점
"[36.30706917815336,126.90177129067135]",충청남도 부여군 규암면 합정리 172 ,엔제리너스 부여아울렛점
"[36.18765898942086,127.10198237920798]",충청남도 논산시 내동 570 ,엔제리너스 논산점
"[36.201580060136386,127.08962492203553]",충청남도 논산시 취암동 1055-6 ,엔제리너스 논산오거리점
"[36.218105288324445,127.27359599499044]",충청남도 논산시 벌곡면 신양리,엔제리너스커피벌곡휴게소점
"[36.20149878588235,127.08960362344047]",충청남도 논산시 취암동,엔제리너스커피오거리점
"[36.30433012604838,127.33596375983167]",대전광역시 서구 관저동 1349 도안프라자 1층,엔제리너스 대전관저점
"[36.348858353169085,127.29772893197085]",대전광역시 유성구 덕명동 591-4 ,엔제리너스 대전한밭대점
"[36.34510260861245,127.34087604359169]",대전광역시 유성구 봉명동 1049-1 ,엔제리너스 대전도안점
"[36.88467379432581,126.63151817383842]",충청남도 당진시 채운동 1130 ,엔제리너스 당진채운점
"[36.89449015712902,126.6302434570653]",충청남도 당진시 읍내동 527-17 ,엔제리너스 당진점
"[36.77352925973611,126.44791366415377]",충청남도 서산시 예천동 1269-1 1층,엔제리너스 서산호수공원점
"[36.78139541709246,126.45966307889431]",충청남도 서산시 동문동 294-1 ,엔제리너스 서산터미널점
"[36.78124910264553,126.45949797309093]",충청남도 서산시 동문동,엔제리너스커피서산터미널점
"[36.77063264747619,127.06581513963482]",충청남도 아산시 배방읍 북수리 960 1층,엔제리너스 아산배방점
"[36.79641908059076,127.10744332972861]",충청남도 아산시 배방읍 장재리 13-1 ,엔제리너스 롯데마트아산점
"[36.782899280976906,127.00492236069738]",충청남도 아산시 온천동 300-24 유엘시티 106-2호,엔제리너스 온양점
"[36.785999937381916,127.01692620213745]",충청남도 아산시 모종동 371-8 ,엔제리너스 온양DI점
"[36.775091868312224,127.00883198534629]",충청남도 아산시 용화동 1249 ,엔제리너스 아산용화점
"[36.798536296498675,127.05829362723581]",충청남도 아산시 탕정면 명암리 930-1 ,엔제리너스 아산탕정점
"[36.7843970953215,127.01598318164989]",충청남도 아산시 모종동 555-9 ,엔제리너스 롯데시네아산터미널TO점
"[36.79858205962847,127.05838271127317]",충청남도 아산시 탕정면 명암리,엔제리너스커피아산탕정점
"[36.784360960252094,127.01597244024423]",충청남도 아산시 모종동,엔제리너스롯데시네아산터미널점
"[36.77047027802974,127.06579470662459]",충청남도 아산시 배방읍 북수리,엔제리너스커피아산배방점
"[36.67876304884973,126.84727264620258]",충청남도 예산군 예산읍 예산리 475-4 ,엔제리너스 예산점
"[36.78872999486143,127.12780083780875]",충청남도 천안시 동남구 신방동 49-16 ,엔제리너스 천안신방점
"[36.796686371052466,127.1289096075743]",충청남도 천안시 서북구 쌍용동 203-19 1층,엔제리너스 천안쌍용사거리점
"[36.798698953296956,127.11830872076585]",충청남도 천안시 서북구 쌍용동 1490 ,엔제리너스 천안쌍용점
"[36.799813278494675,127.10103907607738]",충청남도 천안시 서북구 불당동 1292 ,엔제리너스 천안펜타포트점
"[36.67875382200475,126.84725040805714]",충청남도 예산군 예산읍 예산리,엔제리너스충남예산점
"[36.78872139470708,127.12785695609121]",충청남도 천안시 동남구 신방동,엔제리너스커피천안신방점
"[36.796532037353614,127.12875448096217]",충청남도 천안시 서북구 쌍용동,엔제리너스커피쌍용사거리점
"[36.30641134082292,126.51624488166176]",충청남도 보령시 신흑동 1971 ,엔제리너스 대천점
"[36.344506566185494,126.60242165915852]",충청남도 보령시 동대동 1931 ,엔제리너스 보령동대점
"[36.30645597445887,126.5162106339111]",충청남도 보령시 신흑동,엔제리너스커피대천점
"[36.73008636703127,127.26454817827351]",충청남도 천안시 동남구 수신면 신풍리 산83-6 ,엔제리너스 천안휴게소하행점
"[36.83066269612043,127.17735660519257]",충청남도 천안시 동남구 안서동 226-20 ,엔제리너스 천안안서점
"[36.81795797296723,127.15700353524703]",충청남도 천안시 동남구 신부동 463-3 ,엔제리너스 천안신부점
"[36.8093781545429,127.14678699186206]",충청남도 천안시 동남구 대흥동 57-1 ,엔제리너스 천안역사TO점
"[36.78706650498159,127.17375584144008]",충청남도 천안시 동남구 구성동 155-1 ,엔제리너스 천안삼거리휴게소상행점
"[36.787723528907556,127.17363674658904]",충청남도 천안시 동남구 삼룡동,엔제리너스커피천안삼거리휴게소(상)점
"[36.809054003584414,127.1468242100723]",충청남도 천안시 동남구 대흥동,엔제리너스커피천안역사T/O점
"[36.83080725877757,127.17741110906468]",충청남도 천안시 동남구 안서동,엔제리너스커피천안안서점
"[36.81794554468925,127.15652170845358]",충청남도 천안시 동남구 신부동,엔제리너스커피천안신부점
"[36.73032233284701,127.26335917570641]",충청남도 천안시 동남구 수신면 신풍리,엔제리너스커피천안휴게소(하)점
"[36.82685332716913,127.140763940216]",충청남도 천안시 서북구 성정2동 1477 ,엔제리너스 천안성정점
"[36.83363173211231,127.13602447565445]",충청남도 천안시 서북구 두정동 940 ,엔제리너스 천안두정점
"[36.87717438384017,127.15467061099417]",충청남도 천안시 서북구 성거읍 신월리 343-3 ,엔제리너스 천안직산점
"[36.836037219054354,127.14591921927813]",충청남도 천안시 서북구 두정동 1620 ,엔제리너스 천안두정역점
"[36.63348363440654,127.429862146209]",충청북도 청주시 흥덕구 복대1동 3023 ,엔제리너스 청주하복대점
"[36.64156167300823,127.42866195587801]",충청북도 청주시 흥덕구 복대동 288-118 ,엔제리너스 청주복대점
"[36.71324519606777,127.42915026143878]",충청북도 청주시 청원구 오창읍 양청리 819-1 1층,엔제리너스 오창점
"[36.62561650845668,127.42994245275243]",충청북도 청주시 흥덕구 강서동 476 ,엔제리너스 청주강서점
"[36.6451596601998,127.42164567125266]",충청북도 청주시 흥덕구 비하동 811 ,엔제리너스 롯데시네청주아울렛점
"[36.82679982901901,127.14084300646694]",충청남도 천안시 서북구 성정동,엔제리너스커피천안성정점
"[36.713352529975154,127.42898156614275]",충청북도 청주시 청원구 오창읍 양청리,엔제리너스커피오창점
"[35.98771960353691,126.71109569736156]",전라북도 군산시 중앙로1가 9-4 ,엔제리너스 군산근대역사점
"[36.600751668585936,126.676606449982]",충청남도 홍성군 홍성읍 고암리,엔제리너스커피홍성CGV점
"[36.55324589103044,126.58202938581456]",충청남도 홍성군 은하면 금국리,엔제리너스커피홍성휴게소(상)점
"[36.55273807870096,126.57949204833409]",충청남도 홍성군 은하면 금국리,엔제리너스커피홍성휴게소(하)점
"[36.60103675543456,126.67631099210053]",충청남도 홍성군 홍성읍 고암리 1042 ,엔제리너스 홍성CGV점
"[36.62070647252725,126.84409067726789]",충청남도 예산군 신양면 서계양리 672-3 ,엔제리너스 예산휴게소하행점
"[36.62266225496094,126.84133360672216]",충청남도 예산군 신양면 서계양리 662 ,엔제리너스 예산휴게소상행점
"[36.61934346738987,126.84664873077045]",충청남도 예산군 신양면 서계양리,엔제리너스커피예산휴게소(하)점
"[36.623455342544844,126.83948823251143]",충청남도 예산군 대흥면 탄방리,엔제리너스커피예산휴게소(상)점
"[36.74763961550976,126.30393461147814]",충청남도 태안군 태안읍 남문리 702-1 ,엔제리너스 충남태안점
"[37.49152027277699,126.72488278477798]",인천광역시 부평구 부평동 159-22 ,엔제리너스 인천부평점
"[37.526280845027905,126.72146300902422]",인천광역시 계양구 작전동 448-7 홈플러스작전점 2F,엔제리너스 홈플러스인천작전TO점
"[37.526272448771884,126.72151971816956]",인천광역시 계양구 작전동,엔제리너스커피홈플러스인천작전T/O점
"[37.47208750369895,126.59633693962043]",인천광역시 중구 북성동1가 98-12 ,엔제리너스 인천월미점
"[37.538721536711776,126.73714825687883]","인천광역시 계양구 용종동 210-4 2층 203, 204호",엔제리너스 인천계산점
"[37.540871732723936,126.7360030803417]",인천광역시 계양구 계산동 1059-1 ,엔제리너스 롯데마트인천계양점
"[37.540907282582765,126.73595721856609]",인천광역시 계양구 계산동,엔제리너스커피롯데마트인천계양점
"[35.82669818656727,127.1671583095226]",전라북도 전주시 덕진구 인후동1가 919-4 ,엔제리너스 전주아중점
"[35.8436768717567,127.12750624361612]",전라북도 전주시 덕진구 금암동 664-15 ,엔제리너스 전북대점
"[35.86459736522605,127.11413382910845]",전라북도 전주시 덕진구 송천동2가 561-52 ,엔제리너스 전주송천신도시점
"[35.86375763947424,127.12623432486537]",전라북도 전주시 덕진구 송천동2가 186-23 ,엔제리너스 전주송천점
"[35.87059988436873,127.07700431320998]",전라북도 전주시 덕진구 동산동 704-6 ,엔제리너스 전주동산점
"[35.84376148297853,127.14428700769703]",전라북도 전주시 덕진구 인후동2가 1529-1 ,엔제리너스 전주백제로점
"[35.83799599884036,127.13211777341465]",전라북도 전주시 덕진구 금암동 471-9 ,엔제리너스 전주금암점
"[35.863757075809204,127.12615682363415]",전라북도 전주시 덕진구 송천동2가,엔제리너스커피전주송천점
"[35.837923740315816,127.13209642263075]",전라북도 전주시 덕진구 금암동,엔제리너스커피전주금암점
"[35.8705454711917,127.07696065072136]",전라북도 전주시 덕진구 동산동,엔제리너스커피전주동산점
"[35.79852430744252,127.11556491170582]",전라북도 전주시 완산구 삼천동1가 285-5 ,엔제리너스 전주삼천점
"[35.82551570703427,127.11764499674653]",전라북도 전주시 완산구 서신동 864 ,엔제리너스 전주서신점
"[35.815905741815975,127.10638673463161]",전라북도 전주시 완산구 효자동3가 1531-4 ,엔제리너스 전주서부신시가지점
"[35.837715947150336,127.05897793991326]",전라북도 전주시 완산구 중동 774-5 ,엔제리너스 전주혁신점
"[35.83448818100097,127.12195089304949]",전라북도 전주시 완산구 서신동 971 ,엔제리너스 롯데백전주2점
"[35.81308473306379,127.12353657435472]",전라북도 전주시 완산구 중화산동2가 647-3 ,엔제리너스 전주중화산점
"[35.8140048760536,127.14873386363452]",전라북도 전주시 완산구 전동 74 ,엔제리너스 전주한옥마을
"[35.83443725979339,127.12238312202469]",전라북도 전주시 완산구 서신동 971 롯데백화점전주점 2F,엔제리너스 롯데백화점전주점
"[35.79499066278664,127.13281800098399]",전라북도 전주시 완산구 평화동1가 731-1 ,엔제리너스 전주평화점
"[35.80661565345505,127.11401469527053]",전라북도 전주시 완산구 효자동1가 431-5 ,엔제리너스 홈플러스전주효자TO점
"[35.814361869726284,127.13310537173058]",전라북도 전주시 완산구 중화산동1가 300 ,엔제리너스 전주예수병원점
"[35.834515217943085,127.121950595158]",전라북도 전주시 완산구 서신동 971 ,엔제리너스 롯데시네전주점
"[35.80709407188122,127.11533713448664]",전라북도 전주시 완산구 효자동1가 433-1 ,엔제리너스 전주효자CGV점
"[35.801690899954195,127.02503889190245]",전라북도 완주군 이서면 은교리 183-5 ,엔제리너스 이서휴게소상행점
"[35.801905890052865,127.02598775134604]",전라북도 완주군 이서면 은교리,엔제리너스커피이서휴게소논산방향점
"[35.80648939920312,127.11400503293888]",전라북도 전주시 완산구 효자동1가,엔제리너스커피홈플러스전주효자T/O점
"[35.814228598866144,127.13337239507024]",전라북도 전주시 완산구 중화산동1가,엔제리너스커피전주예수병원점
"[35.79849515427655,127.11527758607252]",전라북도 전주시 완산구 삼천동1가,엔제리너스커피전주삼천점
"[35.9637187165646,126.95888357788478]",전라북도 익산시 신동 272 병동2관 1층,엔제리너스 원광대학병원점
"[35.959057049498604,126.975395820568]",전라북도 익산시 영등동 836-8 ,엔제리너스 익산영등점
"[35.93526210754254,126.96474259565514]",전라북도 익산시 마동 356-2 ,엔제리너스 익산고봉로점
"[35.96241266309437,126.95793623311755]",전라북도 익산시 신동 789-7 2층,엔제리너스 원광대학로점
