coord,addr,name
"[35.18683628115582,129.08232570182088]",부산광역시 연제구 연산동,이디야커피연산동점
"[35.13514130282702,129.09443525657156]",부산광역시 남구 대연동,이디야커피부산대연중앙점
"[35.094842011880424,128.9624417782559]",부산광역시 사하구 신평동 409-1 ,이디야커피 부산신평역점
"[35.04821454932517,128.96667358580615]",부산광역시 사하구 다대동 1552-12 1층,이디야커피 다대포점
"[35.11310540451838,128.96345728246217]",부산광역시 사하구 하단동 477-6 ,이디야커피 부산하단동아대점
"[35.10595791993509,128.96677352807663]",부산광역시 사하구 하단1동 589-13 ,이디야커피 부산하단역점
"[35.103967960532444,128.9732654054863]",부산광역시 사하구 당리동 316-26 ,이디야커피 부산당리역점
"[35.080857015332896,128.96975600983671]",부산광역시 사하구 장림동 325-70 ,이디야커피 부산장림점
"[35.10814234820037,128.96752329172412]",부산광역시 사하구 하단동 510-24 ,이디야커피 부산하단동점
"[35.063754287799824,128.98133920395142]",부산광역시 사하구 다대동 34 ,이디야커피 부산다대삼환점
"[35.083711516515486,128.97798133892772]",부산광역시 사하구 장림동 1055 부산장림 세정아울렛 1층,이디야 부산장림세정아울렛점
"[35.103967344185534,128.9733421786414]",부산광역시 사하구 당리동,이디야당리역점
"[35.04821446199519,128.96668454596406]",부산광역시 사하구 다대동,이디야커피부산다대포점
"[35.13057342974325,128.97262728632415]",부산광역시 사상구 엄궁동 567-9 ,이디야커피 부산엄궁동점
"[35.14002650103484,128.98189159298326]",부산광역시 사상구 학장동 574-34 ,이디야커피 부산학장동점
"[35.11856250421836,129.11152483988548]",부산광역시 남구 용호동 395-32 ,이디야 부산용호사거리점
"[35.16432215031265,129.05342223262386]",부산광역시 부산진구 부암동 96-8 ,이디야커피 부산시민공원점
"[35.1564380205676,129.05824862480895]",부산광역시 부산진구 부전동 256-7 ,이디야커피 부산서면1번가점
"[35.16063752480313,129.05732613797468]",부산광역시 부산진구 부전동 394-16 ,이디야커피 부산경동파크점
"[35.15634414713576,129.05970715980675]",부산광역시 부산진구 부전동 160-8 ,이디야커피 부산서면제일점
"[35.17079201206105,129.0690937360485]",부산광역시 부산진구 양정1동 394-18 센텀빌딩 1층,이디야 부산양정동점
"[35.1592897161455,129.05993195228274]",부산광역시 부산진구 부전동 266-24 ,이디야 부산서면중앙대로점
"[35.15786367303254,129.05704877701652]",부산광역시 부산진구 부전동 486-8 ,이디야커피 부산서면역점
"[35.15796872905977,129.0615282571177]",부산광역시 부산진구 부전동 143-3 ,이디야커피 부산부전동점
"[35.16157716470538,129.06325450798383]",부산광역시 부산진구 전포동 876-4 ,이디야커피 부산전포점
"[35.16599222180075,129.07265327525]",부산광역시 부산진구 양정동 429-19 ,이디야커피 부산동의과학대점
"[35.17075508895713,129.06919205016916]",부산광역시 부산진구 양정동,이디야커피부산양정동점
"[35.242918106967856,129.2163440443423]",부산광역시 기장군 기장읍 대라리 56-9 ,이디야커피 부산기장시장점
"[35.18936018062808,129.22161713063838]",부산광역시 기장군 기장읍 시랑리 416-34 ,이디야커피 부산용궁사점
"[35.24298119257086,129.2163449864268]",부산광역시 기장군 기장읍 대라리 56-9 ,이디야 기장시장점
"[35.242971297028255,129.21643273490074]",부산광역시 기장군 기장읍 대라리,이디야부산기장시장점
"[35.17964168222565,129.1753399443866]",부산광역시 해운대구 좌동 1398 ,이디야 좌동중앙점
"[35.17359396452579,129.16689883018827]",부산광역시 해운대구 좌동 1368-1 ,이디야 양운사거리점
"[35.1985415638277,129.13105074296155]",부산광역시 해운대구 반여2동 1291-1339 ,이디야커피 부산반여2동점
"[35.22502687880432,129.14891679738605]",부산광역시 해운대구 반송동 257-407 ,이디야커피 부산반송도서관점
"[35.20622703892733,129.10108801893546]",부산광역시 동래구 명장동 24-13 ,이디야커피 부산명장점
"[35.19886280927863,129.11193690882536]",부산광역시 동래구 안락2동 469-3 ,이디야커피 부산안락SK점
"[35.22916573109033,129.1600922189649]",부산광역시 해운대구 반송2동 186-5 ,이디야커피 부산반송동점
"[35.202511090304014,129.07526370765294]",부산광역시 동래구 사직동 141-1 ,이디야커피 부산동래내성점
"[35.20534314731407,129.0801331804613]",부산광역시 동래구 명륜동 553-19 ,이디야커피 부산동래역점
"[35.21335005297055,129.0788223957014]",부산광역시 동래구 온천동 473-5 ,이디야커피 부산명륜역점
"[35.22129623574225,129.0843098431325]",부산광역시 동래구 온천동 153-12 ,이디야커피 부산온천장역점
"[35.20204624510905,129.08191248634535]",부산광역시 동래구 수안동 1-6 ,이디야 수안점
"[35.20204604888634,129.08193444712018]",부산광역시 동래구 수안동,이디야커피부산수안동점
"[35.205343049356614,129.0801441612989]",부산광역시 동래구 명륜동,이디야부산동래역점
"[35.19561409235152,129.07846706191262]",부산광역시 연제구 거제1동 79-21 ,이디야커피 부산교대점
"[35.23057356863227,129.08708078415972]",부산광역시 금정구 장전동 309-17 ,이디야커피 부산대역점
"[35.18132075564039,129.07817940391524]",부산광역시 연제구 연산동 1331-21 ,이디야커피 부산시청역점
"[35.19113471803126,129.07435616117345]",부산광역시 연제구 거제동 1490-3 ,이디야커피 부산법원점
"[35.17613688399107,129.0813165879921]",부산광역시 연제구 연산2동 822-7 ,이디야커피 연제이마트점
"[35.19423984602409,129.07182756969684]",부산광역시 연제구 거제동 203-8 조선빌딩1층,이디야 부산거제홈타운점
"[35.229123171870896,129.08397455816743]",부산광역시 금정구 장전동 360-8 ,이디야커피 부산대1호점
"[35.18182891558465,129.07373963021482]",부산광역시 연제구 연산동 1505-44 ,이디야커피 부산시청점
"[35.17356526946972,129.07351021011814]",부산광역시 부산진구 양정동 94-11 ,이디야커피 부산양정역점
"[35.23183564739472,129.08505428081668]",부산광역시 금정구 장전동 419-44 ,이디야커피 부산대정문점
"[35.175938799330844,129.08129200855524]",부산광역시 연제구 연산동,이디야커피부산연제이마트점
"[35.08489977696441,128.89776735339234]",부산광역시 강서구 명지동 3231 ,이디야커피 부산명지퀸덤점
"[35.08321670673781,128.87771411868664]",부산광역시 강서구 신호동 237 ,이디야커피 부산신호동점
"[35.086917690989594,128.91002800133327]",부산광역시 강서구 명지동 3253-4 ,이디야커피 부산명지점
"[35.09110973119352,129.04210524454768]",부산광역시 영도구 대교동2가 109 ,이디야커피 부산영도대교동점
"[35.246719926455356,129.0907793622937]",부산광역시 금정구 구서동 86-55 ,이디야 구서역점
"[35.237614794845044,129.0909211172274]",부산광역시 금정구 부곡3동 225-71 우남빌딩 104호,이디야 부산장전역점
"[35.25645922244895,129.08426147853092]",부산광역시 금정구 구서동 1026-10 ,이디야 부산구서중앙점
"[35.23684781123745,129.08398943247093]",부산광역시 금정구 장전동 263-72 ,이디야 부산대북문점
"[35.23685672551157,129.08400053745356]",부산광역시 금정구 장전동,이디야커피부산대북문점
"[35.246918006092564,129.0908039907024]",부산광역시 금정구 구서동,이디야커피부산구서역점
"[35.16970445757513,129.17854497432688]",부산광역시 해운대구 좌동 1315 삼정코아 상가 130호,이디야 부산장산역점
"[35.16850138996177,129.15654055209208]",부산광역시 해운대구 우동 381-2 ,이디야커피 부산해운대우동점
"[35.16445373059158,129.16130194192993]",부산광역시 해운대구 우동 587-1 ,이디야커피 부산스펀지스퀘어점
"[35.16449889843697,129.16129160749765]",부산광역시 해운대구 우동 587-1 스펀지 4층,이디야 엔터식스점
"[35.16855925007006,129.18321565238128]",부산광역시 해운대구 좌동 1443-6 ,이디야커피 부산좌동점
"[35.16249992382359,129.1648304779141]",부산광역시 해운대구 중동 1394-64 1층,이디야커피 해운대구청점
"[35.16322830376033,129.1621955601314]",부산광역시 해운대구 중동 1394-72 1층,이디야 해운대중앙점
"[35.17157767258464,129.17685952118558]",부산광역시 해운대구 좌동 1471 ,이디야커피 부산해운대스위첸점
"[35.1625635390712,129.1647765035925]",부산광역시 해운대구 중동,이디야커피부산해운대구청점
"[35.165447289628936,129.04004503710286]",부산광역시 부산진구 당감동 289-16 ,이디야 부산당감동점
"[35.17201499815249,129.04984392624257]",부산광역시 부산진구 연지동 340-19 ,이디야커피 연지자이점
"[37.382256029093504,127.92787336810545]",강원도 원주시 우산동 660 ,이디야 상지대점
"[37.30371046623923,127.92005211435057]",강원도 원주시 흥업면 흥업리 707-7 ,이디야커피 원주흥업점
"[37.32966983984174,127.94982659549274]",강원도 원주시 단구동 1514-3 ,이디야커피 원주단구동점
"[37.337307984848735,127.92637025438901]",강원도 원주시 무실동 1641-1 ,이디야커피 원주무실점
"[37.36968512283429,127.92701604717566]",강원도 원주시 우산동,이디야커피상지대2호점
"[38.20714477354359,127.21841904572743]",강원도 철원군 동송읍 이평리 683-11 ,이디야 동송터미널점
"[38.20719890299002,127.21842988516549]",강원도 철원군 동송읍 이평리,이디야커피동송터미널점
"[38.10468042447544,127.70440973243304]",강원도 화천군 화천읍 하리 43-38 ,이디야커피 강원화천점
"[38.07173959924852,127.52101104815117]",강원도 화천군 사내면 사창리 457-2 ,이디야커피 강원사내점
"[37.486306476538886,129.10869289967664]",강원도 동해시 쇄운동 1-4 ,이디야커피 동해쇄운점
"[38.1070428786545,127.98906144162056]",강원도 양구군 양구읍 상리 333-3 ,이디야커피 강원양구점
"[37.688800695218305,127.8808627590206]",강원도 홍천군 홍천읍 희망리 369 ,이디야커피 홍천희망점
"[37.88006393522775,127.72853399485331]",강원도 춘천시 조양동 37-14 ,이디야 춘천점
"[37.894833194651646,127.75381222356732]",강원도 춘천시 동면 장학리 996-1 ,이디야 춘천장학점
"[37.86410471514986,127.72376228514852]",강원도 춘천시 퇴계동 633-2 ,이디야커피 남춘천코레일점
"[37.88060806084167,127.75048332535125]",강원도 춘천시 후평동 457 ,이디야 춘천후평동점
"[37.85230212764272,127.74407882040104]",강원도 춘천시 석사동 878-2 ,이디야커피 춘천석사점
"[37.86728989802474,127.75427895669529]",강원도 춘천시 석사동 729-1 ,이디야커피 춘천애막골점
"[37.87266786576685,127.74525872004338]",강원도 춘천시 효자3동 632-15 ,이디야커피 강원대점
"[37.876999444653826,127.73601355631916]",강원도 춘천시 효자3동 641-5 ,이디야커피 춘천벨몽드점
"[37.86320378667944,127.73159625561296]",강원도 춘천시 퇴계동 395-79 101호,이디야커피 춘천퇴계점
"[37.883184223020756,127.73769671919548]",강원도 춘천시 교동 11-1 ,이디야커피 한림대점
"[37.85237398698195,127.74397630034282]",강원도 춘천시 석사동,이디야커피춘천석사점
"[37.883202091338916,127.7376284463037]",강원도 춘천시 교동,이디야커피한림대점
"[37.880553927570325,127.75044940442149]",강원도 춘천시 후평동,이디야커피춘천후평동점
"[37.89465296795989,127.75380145373397]",강원도 춘천시 동면 장학리,이디야커피춘천장학점
"[37.87271264605916,127.74513353278854]",강원도 춘천시 효자동,이디야커피강원대점
"[37.75204177342391,128.89493969546564]",강원도 강릉시 금학동 71 ,이디야커피 강릉중앙점
"[37.75570788761041,128.89862669062592]",강원도 강릉시 옥천동 189 ,이디야커피 강릉CGV점
"[38.12137402027962,128.2081057404766]",강원도 인제군 북면 원통리,이디야커피강원원통점
"[38.121445674372914,128.2083454510096]",강원도 인제군 북면 원통리 462-1 ,이디야커피 강원원통점
"[36.47292880567832,127.14168527265099]",충청남도 공주시 신관동 537-20 ,이디야커피 공주신관점
"[36.45631031098886,127.12552467116535]",충청남도 공주시 중동 101 ,이디야커피 공주중동점
"[36.18049108027318,127.11124673805112]",충청남도 논산시 은진면 와야리 276-21 ,이디야커피 건양대점
"[36.303816659493144,127.33438700719452]",대전광역시 서구 관저동 1727 ,이디야커피 대전관저동점
"[36.88507805928806,126.64714843362363]",충청남도 당진시 대덕동 1857 ,이디야커피 당진점
"[36.96320285700918,126.69212140760042]",충청남도 당진시 송산면 유곡리 1110 ,이디야커피 당진유곡점
"[36.85229951717188,126.59695439117225]",충청남도 당진시 정미면 덕마리 246 ,이디야커피 당진신성대점
"[36.77918730413157,126.4652074497038]",충청남도 서산시 동문동 194-14 ,이디야커피 서산동문점
"[36.797893775612934,127.06251473753198]",충청남도 아산시 탕정면 명암리 924-5 ,이디야커피 아산탕정점
"[36.776478737677074,127.02178636557043]",충청남도 아산시 풍기동 192-2 ,이디야커피 아산이마트점
"[36.73218582802817,127.07348009563961]",충청남도 아산시 배방읍 세출리 165 ,이디야커피 호서대장영실관점
"[36.795977963110225,127.11959489041718]",충청남도 천안시 서북구 쌍용동 456 ,이디야커피 나사렛대점
"[36.6921010525595,126.8344066708478]",충청남도 예산군 예산읍 산성리 754 ,이디야커피 예산산성점
"[36.7969812037973,127.11877662315382]",충청남도 천안시 서북구 쌍용동,이디야커피나사렛점
"[36.345904837184094,126.60485855776635]",충청남도 보령시 동대동 1788 ,이디야 보령동대점
"[36.35969727504253,126.60138129903832]",충청남도 보령시 죽정동 674-8 ,이디야 대천죽정점
"[36.35967076699993,126.60142634029602]",충청남도 보령시 죽정동,이디야커피대천죽정동점
"[36.773544663490036,127.13263290447478]",충청남도 천안시 동남구 신방동 1898 ,이디야커피 천안신방동점
"[36.83727700197256,127.16826069687886]",충청남도 천안시 동남구 안서동 522 ,이디야커피 단국대학생회관점
"[36.801635788248596,127.13536426896668]",충청남도 천안시 동남구 봉명동 222-5 ,이디야커피 천안순천향병원점
"[36.79181732528334,127.16239934095894]",충청남도 천안시 동남구 구성동 301-4 ,이디야커피 구성동점
"[36.82279191441967,127.15498891534062]",충청남도 천안시 동남구 신부동 571 ,이디야커피 천안신부동점
"[36.79188111198614,127.16249948841856]",충청남도 천안시 동남구 구성동,이디야커피천안구성동점
"[36.711363099093106,127.42756356636409]",충청북도 청주시 청원구 오창읍 양청리 821-2 ,이디야커피 오창과학단지점
"[36.70949857895274,127.4166195907064]",충청북도 청주시 청원구 오창읍 각리 649-1 ,이디야커피 오창점
"[36.01092598462886,126.69686339277843]",충청남도 서천군 장항읍 창선1리 225 ,이디야 장항점
"[36.075780603260384,126.69620491681047]",충청남도 서천군 서천읍 군사리 179-27 ,이디야커피 서천점
"[35.982655258298024,126.73486335995571]",전라북도 군산시 경암동 590-296 ,이디야커피 군산이마트점
"[36.60125623320757,126.66528722701914]",충청남도 홍성군 홍성읍 오관리 266 ,이디야커피 홍성중앙점
"[36.65622450072289,126.67563519401394]",충청남도 홍성군 홍북면 신경리 10-4 ,이디야커피 내포아르페온점
"[36.65621387443593,126.67548997837198]",충청남도 홍성군 홍북면 신경리,이디야커피아르페온점
"[36.656281233104146,126.67668556016088]",충청남도 홍성군 홍북면 신경리,이디야커피내포아르페온점
"[36.6622665982846,126.67765689158871]",충청남도 예산군 삽교읍 목리 산106-1 ,이디야커피 내포신도시중앙점
"[37.49152392923638,126.7218861229675]",인천광역시 부평구 부평동 546-62 ,이디야커피 부평역점
"[37.50759252573757,126.72302597849188]",인천광역시 부평구 갈산동 381-3 ,이디야 부평구청점
"[37.489177922043716,126.70997400777647]",인천광역시 부평구 부평동 274-85 ,이디야커피 부평현대점
"[37.51117695401238,126.72621113448666]",인천광역시 부평구 갈산동 367-3 ,이디야커피 부평갈산동점
"[37.49769787654916,126.72206361651607]",인천광역시 부평구 부평동 529-79 ,이디야커피 부평시장역점
"[37.507832300143484,126.71854298274991]",인천광역시 부평구 청천동 199-38 ,이디야 부평경찰서점
"[37.51323258745375,126.70561245092468]",인천광역시 부평구 청천동 180-4 ,이디야커피 인천청천동점
"[37.494171031700716,126.72254212603093]",인천광역시 부평구 부평동 543-63 ,이디야커피 부평문화점
"[37.48578493457596,126.7244375400525]",인천광역시 부평구 부평동 655-40 ,이디야커피 인천성모병원점
"[37.49252193714023,126.72502406785512]",인천광역시 부평구 부평5동 153-44 2층,이디야 부평로데오점
"[37.517699633486934,126.72530842798956]",인천광역시 부평구 갈산동 160-30 ,이디야커피 갈산사거리점
"[37.49107374672942,126.72525222763112]",인천광역시 부평구 부평동 185-8 ,이디야커피 부평동점
"[37.516657690123495,126.72560894576067]",인천광역시 부평구 갈산1동 171 ,이디야커피 부평이마트점
"[37.51876741280207,126.7207315126636]",인천광역시 부평구 청천동 440-4 ,이디야커피 갈산역점
"[37.488719203757825,126.72498694068555]",인천광역시 부평구 부평동 697-16 ,이디야커피 부평남부역점
"[37.493236057771284,126.7252380912629]",인천광역시 부평구 부평동 193-5 ,이디야커피 부평중앙점
"[37.50203299000682,126.71304391052497]",인천광역시 부평구 산곡동 281-5 ,이디야커피 산곡동점
"[37.499218040382544,126.73018025060067]",인천광역시 부평구 부평동 378-1 ,이디야커피 인천부흥오거리점
"[37.531151915977134,126.72364263885532]",인천광역시 계양구 작전동 863-17 ,이디야커피 인천작전역점
"[37.53187257629351,126.71118494749847]",인천광역시 계양구 효성동 63-8 효성프라자 1층,이디야 인천효성점
"[37.534030237559875,126.74165128820397]",인천광역시 계양구 계산동 1086-2 ,이디야커피 인천계산도두리점
"[37.527867818600406,126.72157168180597]",인천광역시 계양구 작전동 444-1 104호,이디야 작전로데오점
"[37.51279903343664,126.67866559335879]",인천광역시 서구 석남3동 470-10 ,이디야 가정고점
"[37.495978436893914,126.68282956109758]",인천광역시 서구 가좌동 72-18 ,이디야커피 인천가좌점
"[37.51277137557536,126.67860952561445]",인천광역시 서구 석남동,이디야커피인천가정고점
"[37.52758904350864,126.72162169334233]",인천광역시 계양구 작전동,이디야커피인천작전로데오점
"[37.47539778510649,126.61803782528426]",인천광역시 중구 북성동2가 11-6 ,이디야 인천차이나타운점
"[37.506119518098025,126.67197468056875]",인천광역시 서구 석남2동 538-43 ,이디야 인천석남점
"[37.49630173371804,126.67147005817745]",인천광역시 서구 가좌동 139-10 ,이디야커피 인천가좌신명점
"[37.404636643566505,126.6970579449588]",인천광역시 남동구 고잔동,이디야커피남동공단점
"[37.54592492368346,126.67665523410672]",인천광역시 서구 심곡동 239-8 ,이디야커피 인천서구청점
"[37.53335548567317,126.65114896167066]",인천광역시 서구 연희동 799-5 ,이디야커피 인천청라점
"[37.52904786629286,126.64321658521547]",인천광역시 서구 경서동 962-14 ,이디야 청라휴먼시아점
"[37.565204538252495,126.67486538791702]",인천광역시 서구 검암동 610-1 ,이디야커피 인천검암점
"[37.525599549007744,126.63094791453716]",인천광역시 서구 경서동 976-55 ,이디야 청라SK뷰점
"[37.51708009627876,126.67314916495732]",인천광역시 서구 가정동 516-29 ,이디야커피 인천신현점
"[37.53091824556231,126.65154358599797]",인천광역시 서구 연희동 801-1 ,이디야커피 청라엑슬루타워점
"[37.53389726921912,126.65678500859937]",인천광역시 서구 연희동 793-1 ,이디야커피 청라호반점
"[37.56527711294512,126.67490937825625]",인천광역시 서구 검암동,이디야검암점
"[37.53723757148296,126.72900397258638]",인천광역시 계양구 계산동 303-2 ,이디야 인천계산현대점
"[37.54305599189623,126.72796599002514]",인천광역시 계양구 계산동 946-10 ,이디야커피 계산역점
"[37.53904616753005,126.72293100646736]",인천광역시 계양구 계산동 968 ,이디야커피 경인교대점
"[37.5455055263807,126.72284344591928]",인천광역시 계양구 계산동 931-21 ,이디야 경인여대점
"[37.53898323015716,126.72294339505648]",인천광역시 계양구 계산동,이디야커피경인교대역
"[37.539001614280295,126.72297702676647]",인천광역시 강화군 내가면 구하리 285,이디야
"[37.49337426777463,126.49006199663806]",인천광역시 중구 운서동 2795-2 ,이디야커피 공항신도시점
"[37.4934421251009,126.53843604958945]",인천광역시 중구 운남동,이디야커피인천운남점
"[37.493470547613576,126.5385485755342]",인천광역시 중구 운남동 123-1 반석빌딩 103호,이디야 인천운남점
"[37.48464794535445,126.50742370116677]",인천광역시 중구 운서동 2888-5 ,이디야 인천운서점
"[37.53602615501656,126.73702399562757]",인천광역시 계양구 계산동 1081-10 ,이디야커피 계양로데오점
"[37.5561172530303,126.74532036648684]",인천광역시 계양구 박촌동 52-3 ,이디야커피 인천박촌점
"[37.54645923617451,126.73948466371797]",인천광역시 계양구 임학동 6-16 ,이디야커피 인천임학역점
"[37.538230177697734,126.73754125402945]",인천광역시 계양구 용종동 210-6 보람비지니스프라자 1층,이디야 계양로데오2호점
"[37.53601702543239,126.73701283495437]",인천광역시 계양구 계산동 1081-10 ,이디야 계양로데오점
"[37.53823918628251,126.73754110213609]",인천광역시 계양구 용종동 210-6 ,이디야커피 계양로데오2호점
"[37.5513669061897,126.74005839337875]",인천광역시 계양구 방축동,이디야커피인천어린이과학관점
"[37.40043081306593,126.63807367652815]",인천광역시 연수구 송도동,이디야커피송도커낼워크점
"[35.86676248391229,127.12177217942936]",전라북도 전주시 덕진구 송천동2가 516-4 ,이디야 전주송천점
"[35.83492717139027,127.1290188147005]",전라북도 전주시 덕진구 금암동 767-2 ,이디야커피 전주고속터미널점
"[35.84578284664222,127.15098478976343]",전라북도 전주시 덕진구 인후동2가 1574-4 ,이디야커피 전주백제로점
"[35.82836705953266,127.16997418070795]",전라북도 전주시 덕진구 우아동2가 909-7 ,이디야커피 전주아중리점
"[35.83466583522993,127.16457357396416]",전라북도 전주시 덕진구 인후동1가 846-4 ,이디야커피 전주인후점
"[35.8612049405834,127.15109716234575]",전라북도 전주시 덕진구 호성동1가 587-39 ,이디야커피 전주호성동점
"[35.84372730836727,127.1382433092646]",전라북도 전주시 덕진구 금암동 631-322 ,이디야커피 전주사대부고점
"[35.84218291652157,127.12781041143602]",전라북도 전주시 덕진구 덕진동1가 1264-7 ,이디야커피 전북대점
"[35.86381762464658,127.11472934794152]",전라북도 전주시 덕진구 송천동1가 833-5 ,이디야커피 전주송천용소점
"[35.87085384067415,127.07721176308766]",전라북도 전주시 덕진구 동산동 701 ,이디야 전주동산점
"[35.84371460843402,127.12773829408228]",전라북도 전주시 덕진구 금암동 664-39 ,이디야커피 전북대구정문점
"[35.840659371853455,127.11054795913086]",전라북도 전주시 덕진구 덕진동2가 695-2 ,이디야커피 전주하가지구점
"[35.8363403024901,127.15398540451581]",전라북도 전주시 덕진구 인후동1가 772-6 ,이디야커피 전주안골네거리점
"[35.83081451032135,127.13613615674798]",전라북도 전주시 덕진구 진북동 410-7 1층,이디야커피 진북점
"[35.87085996047494,127.07683519552566]",전라북도 전주시 덕진구 동산동,이디야커피전주동산점
"[35.866771415239604,127.12176100798372]",전라북도 전주시 덕진구 송천동2가,이디야커피전주송천점
"[35.83509381777473,127.1209591236729]",전라북도 전주시 완산구 서신동 968-7 ,이디야커피 전주서신점
"[35.82730152103507,127.10561709296866]",전라북도 전주시 완산구 효자동3가 1609-16 ,이디야 전주마전점
"[35.81773557051269,127.10278082192302]",전라북도 전주시 완산구 효자동2가 1227-2 ,이디야커피 전주신시가지점
"[35.816602108822636,127.11891662188766]",전라북도 전주시 완산구 중화산동2가 613-9 ,이디야커피 전주중산점
"[35.81761337934328,127.1093775667044]",전라북도 전주시 완산구 효자동3가 1528-15 ,이디야커피 전북도청점
"[35.83567000993567,127.06013108946748]",전라북도 전주시 완산구 중동 779-2 ,이디야커피 전주혁신점
"[35.798787838815166,127.1146326607639]",전라북도 전주시 완산구 효자동1가 669-4 ,이디야커피 전주삼천점
"[35.806639916893054,127.1284315325887]",전라북도 전주시 완산구 효자동1가 147-1 ,이디야커피 전주서부시장점
"[35.81174810814568,127.12564259674949]",전라북도 전주시 완산구 중화산동2가 534-5 ,이디야커피 전주중화산점
"[35.806083387088016,127.11517131097219]",전라북도 전주시 완산구 효자동1가 428-5 ,이디야커피 전주효자점
"[35.79440318116861,127.13259206418583]",전라북도 전주시 완산구 평화동1가 731-8 ,이디야커피 전주평화사거리점
"[35.8140048760536,127.14873386363452]",전라북도 전주시 완산구 전동 74 ,이디야 전주한옥마을점
"[35.81333350176912,127.13298376381304]",전라북도 전주시 완산구 중화산동1가 303-7 ,이디야커피 전주예수병원점
"[35.82514871983858,127.11799213918074]",전라북도 전주시 완산구 중화산동2가 728-4 ,이디야커피 본병원점
"[35.829665080442545,127.11565114317759]",전라북도 전주시 완산구 서신동 815-2 ,이디야커피 전주서신주민센터점
"[35.80841792586685,127.10302947801294]",전라북도 전주시 완산구 효자동2가 1319-2 ,이디야커피 전주효자휴먼시아점
"[35.79301038184319,127.11707522386934]",전라북도 전주시 완산구 삼천동1가 669-4 ,이디야 전주삼천제일점
"[35.81780623439109,127.12335188884593]",전라북도 전주시 완산구 중화산동2가 652 ,이디야커피 전주근영여고점
"[35.79774375763436,127.12343957824659]",전라북도 전주시 완산구 삼천동1가 621-1 ,이디야커피 전주삼천중앙점
"[35.839360302791206,127.0571874750064]",전라북도 완주군 이서면 갈산리 661-6 ,이디야 전주호반5차점
"[35.82231910740425,127.10223124229378]",전라북도 전주시 완산구 효자동3가 1643-5 ,이디야커피 전주KBS점
"[35.817444077691846,127.09037908841584]",전라북도 전주시 완산구 효자동3가 1172-1 ,이디야커피 전주대점
"[35.8359674139841,127.10984766667166]",전라북도 전주시 완산구 서신동 938-1 ,이디야커피 전주서신여울점
"[35.81001031022488,127.15358979049628]",전라북도 전주시 완산구 동서학동 89-1 ,이디야커피 전주교대점
"[35.83484299223446,127.09925665333908]",전라북도 전주시 완산구 효자동3가 1450-5 ,이디야커피 전주서곡지구점
"[35.81960576785875,127.14545375868411]",전라북도 전주시 완산구 고사동 55-6 ,이디야커피 전주고사점
"[35.824522596896315,127.14484770555862]",전라북도 전주시 완산구 서노송동 632-4 ,이디야커피 전주중앙점
"[35.81739926756853,127.09041279760041]",전라북도 전주시 완산구 효자동3가,이디야커피전주대학교점
"[35.813959814009586,127.14873434461444]",전라북도 전주시 완산구 전동,이디야커피전주한옥마을점
"[35.9402674443122,126.94749870241509]",전라북도 익산시 중앙동1가 16-5 ,이디야커피 익산역점
"[35.95820538051309,126.97592783976357]",전라북도 익산시 영등동 770-8 ,이디야 익산영등동점
"[35.93495175976286,126.96533400147544]",전라북도 익산시 동산동 1056-4 ,이디야커피 익산동산동점
"[35.96206376769818,126.95719805312662]",전라북도 익산시 신동 796-18 ,이디야커피 원광대점
"[35.9559093186378,126.97196681223639]",전라북도 익산시 영등동 767-1 ,이디야커피 익산제일점
"[35.950106707715506,126.93799086013311]",전라북도 익산시 모현동1가 865 ,이디야커피 익산모현점
"[35.95905676674889,126.98277885405105]",전라북도 익산시 어양동 637-5 ,이디야커피 익산어양동점
"[35.96075789521857,127.12666370298491]",전라북도 완주군 봉동읍 둔산리 900-18 ,이디야커피 완주봉동점
"[35.915081032706055,127.07030546728255]",전라북도 완주군 삼례읍 삼례리 1673 ,이디야커피 우석대점
"[35.940267055635275,126.94745437568776]",전라북도 익산시 중앙동1가 16-5,이디야커피(익산역전점)
"[35.72511348883323,126.73607482388645]",전라북도 부안군 부안읍 봉덕리 764-2 ,이디야커피 부안봉덕점
"[35.573158836773,126.84513440751428]",전라북도 정읍시 연지동 49-11 정읍시외버스터미널 1층,이디야커피 정읍터미널점
"[35.615409472400444,127.28346758571618]",전라북도 임실군 임실읍 이도리 230-1 ,이디야커피 전북임실점
"[35.787184714303535,127.13148688352777]",전라북도 전주시 완산구 평화동2가 890-2 ,이디야커피 전주평화점
"[35.72942819677545,127.10805008983816]",전라북도 완주군 구이면 원기리 1069-2 ,이디야커피 전북모악점
"[35.559986988955195,126.86660074267645]",전라북도 정읍시 상동 312-27 ,이디야커피 정읍상동점
"[35.40648909732533,127.38085296477442]",전라북도 남원시 하정동 96-5 ,이디야커피 남원중앙점
"[35.41754936721388,127.39694397571702]",전라북도 남원시 도통동 585-1 ,이디야커피 남원도통점
"[35.93927922470969,127.16840601914728]",전라북도 완주군 봉동읍 장기리 205-3 ,이디야커피 완주제일점
"[35.56682159491236,126.85258314382259]",전라북도 정읍시 수성동 558-50 ,이디야커피 정읍중앙점
"[35.580828507852665,126.85452379752469]",전라북도 정읍시 수성동 933-4 ,이디야 정읍수성점
"[35.5808908576177,126.85444567787688]",전라북도 정읍시 수성동,이디야커피정읍수성점
"[35.96125599794764,126.70078393639204]",전라북도 군산시 나운동 155 ,이디야커피 군산나운점
