"고유번호","구명","품계수종","수고","관리등급","위치","환경영향","전정","도로길이","구번호","전선유무","순번","품계활력","흉고지름","품계위치","수관너비","현존유무","관리기관","피해정도","주변토지사용상태","방재","관리방안","수목고유번호","차선수","보호덮개","가로명","가치등급","품계퓽고","수목명","X 좌표","Y 좌표"
"OBJECTID","GU_NM","TRE_SOM","THT_HG","MGE_LVL","LC","EVMT_IFNE","RPRUNG_CN","ROAD_LT","GU_NO","ETRC_YNO","SN","ITM_ERY","BHT_DM","RNK_LC_CN","WTRTB_BT","EXT_YNO","MGE_ORG","DME_ETT","CMFE_LU_STTN","DSPRVN_CN","MGE_MTE","TRE_IDN","TFCLNE_CO","PTN_CVR","WIDTH_NM","VAL_LVL","RNK_BHT_HG","WDPT_NM","X","Y"
"20006930","중구","6","7","3","약수사거리","0","","0","02","2","32","8","14","6","4","0","공원녹지과","2","0","2010. 진딧물 및 흰불나방 방제","0","2-동호로-가-0032","","1","동호로","0","3","왕벚나무","201043.51","450541.276"
"20004996","중구","8","23","2","명보프라자","0","","0","02","2","213","8","29","6","12","0","공원녹지과","2","0","","0","2-마른내길-가-0213","","1","마른내길","0","6","은행나무","199395.284","451642.815"
"20004997","중구","8","15","2","길도빌딩","0","","0","02","2","4","8","30","6","10","0","공원녹지과","2","0","","0","2-새문안길-가-0004","","1","새문안길","0","6","은행나무","197296.471","452054.9"
"20004998","중구","8","15","1","명신의원","0","","0","02","0","188","8","35","9","9","0","공원녹지과","2","0","","0","2-동호로-가-0188","","1","동호로","0","9","은행나무","200968.661","450514.124"
"20004999","중구","8","13","1","서소문공원","0","","0","02","2","42","8","30","12","7","0","공원녹지과","2","0","","0","2-칠패길-가-0042","","1","칠패길","0","6","은행나무","197326.93","451118.289"
"20005001","중구","8","15","1","방산시장","0","","0","02","2","215","8","30","12","10","0","공원녹지과","2","0","","0","2-훈련원로-가-0217","","1","훈련원로","0","6","은행나무","200173.816","452121.553"
"20005002","중구","8","17","1","외환은행","0","","0","02","2","354","8","25","12","6","0","공원녹지과","2","0","","0","2-을지로-가-0354","","1","을지로","0","6","은행나무","198778.609","451830.971"
"20005003","중구","8","16","1","현대안경","0","","0","02","2","120","8","36","9","8","0","공원녹지과","2","0","","0","2-소월길-가-0120","","1","소월길","0","9","은행나무","197885.443","450963.72"
"20005004","중구","8","8","2","동국대","0","","0","02","2","1","8","15","12","6","0","공원녹지과","2","0","2010. 진딧물 및 흰불나방 등 지상방제","0","2-장춘단길-가-0020","","1","장춘단길","0","3","회화나무","200464.072","450920.074"
"20005005","중구","8","18","1","방산시장","0","","0","02","2","213","8","33","12","12","0","공원녹지과","2","0","","0","2-훈련원로-가-0213","","1","훈련원로","0","9","은행나무","200172.608","452139.227"
"20005006","중구","4","10","1","","0","","0","02","1","122","8","25","12","6","0","공원녹지과","2","0","2010.흡즙성해충종합방제","0","2-왕십리길-가-00122","","2","왕십리길","0","9","소나무","201216.578","451716.052"
"20005008","중구","4","10","1","","0","","0","02","1","122","8","25","12","6","0","공원녹지과","2","0","2010.흡즙성해충종합방제","0","2-왕십리길-가-00122","","2","왕십리길","0","9","소나무","201207.198","451716.052"
"20005009","중구","8","14","1","남정빌딩","0","","0","02","1","66","8","31","12","7","0","공원녹지과","2","0","","0","2-남대문로-가-0066","","1","남대문로","0","9","은행나무","197887.702","451176.557"
"20005010","중구","8","22","1","쁘렝땅","0","","0","02","2","95","8","34","12","22","1","공원녹지과","2","0","","0","2-삼일로-가-0096","","1","삼일로","0","9","은행나무","198898.23","451666.926"
"20005011","중구","4","3.5","1","쌍용빌딩","0","","1400","02","2","1","8","12","12","3","0","공원녹지과","2","0","","0","2-수표다릿길-가-0035","","1","수표다릿길","0","0","이팝나무","199129.345","451643.587"
"20005012","중구","8","13","2","광신교효","0","","0","02","2","335","8","18","12","5","0","공원녹지과","2","0","","0","2-훈련원로-가-0337","","1","훈련원로","0","3","은행나무","200227.715","451365.446"
"20005013","중구","4","10","1","","0","","0","02","1","122","8","25","12","6","0","공원녹지과","2","0","2010.흡즙성해충종합방제","0","2-왕십리길-가-00122","","2","왕십리길","0","9","소나무","201184.216","451713.238"
"20005015","중구","8","10","2","현대자동차","0","","0","02","2","328","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-을지로-가-0328","","1","을지로","0","3","소나무","198586.639","451827.219"
"20005016","중구","4","3.5","1","","0","","1400","02","2","1","8","12","12","3","0","공원녹지과","2","0","","0","2-수표다릿길-가-00067","","1","수표다릿길","0","0","이팝나무","199090.428","451948.562"
"20005017","중구","8","16","1","우리은행","0","","0","02","2","72","8","36","12","8","0","공원녹지과","2","0","","0","2-반포로-가-0072","","1","반포로","0","9","은행나무","198481.422","450986.319"
"20005018","중구","4","10","1","","0","","0","02","1","122","8","25","12","6","0","공원녹지과","2","0","2010.흡즙성해충종합방제","0","2-왕십리길-가-00122","","2","왕십리길","0","9","소나무","201174.835","451712.769"
"20005019","중구","8","16","1","한화빌딩","0","","0","02","2","4","8","23","12","10","0","공원녹지과","2","0","","0","2-을지로-가-0511","","1","태평로1가로","0","6","은행나무","198748.758","451894.097"
"20005869","중구","4","9","1","","0","","0","02","2","487","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-을지로-가-0487","","1","을지로","0","9","소나무","200559.605","451849.887"
"20006774","중구","8","8","2","동국대","0","","0","02","2","1","8","15","12","6","0","공원녹지과","2","0","2010. 진딧물 및 흰불나방 등 지상방제","0","2-장춘단길-가-0068","","1","장춘단길","0","3","회화나무","200341.068","450647.921"
"20006775","중구","4","6","1","","0","","0","02","2","43","8","20","12","6","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-청계천로-가-0054","","1","청계천로","0","12","느티나무","199892.819","452145.367"
"20005927","중구","8","19","3","서울특별시별관","0","","0","02","2","256","6","18","3","10","0","공원녹지과","1","0","","0","2-덕수궁길-가-0252","","1","덕수궁길","0","3","은행나무","197741.456","451685.401"
"20005929","중구","4","3.5","1","","0","","1400","02","2","1","8","12","12","3","0","공원녹지과","2","0","","0","2-수표다릿길-가-000119","","1","수표다릿길","0","0","이팝나무","199109.744","451716.817"
"20005930","중구","8","23","2","보영약국","0","","0","02","1","24","8","30","6","10","0","공원녹지과","2","0","","0","2-마른내길-가-0024","","1","마른내길","0","6","은행나무","200277.971","451689.023"
"20004078","중구","8","20","2","삼성본관","0","","0","02","2","358","8","28","9","11","0","공원녹지과","2","0","","0","2-태평로-가-0363","","1","태평로","0","6","은행나무","197773.856","451411.606"
"20004079","중구","8","19","2","골드상호금고","0","","0","02","1","180","8","23","6","10","0","공원녹지과","2","0","","0","2-마른내길-가-0180","","1","마른내길","0","6","은행나무","199191.282","451673.803"
"20004081","중구","8","14","1","현대투신","0","","0","02","2","19","8","24","12","13","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-명동길-가-0019","","1","명동길","0","6","느티나무","198647.278","451478"
"20004082","중구","8","18","2","시그너스빌딩","0","","0","02","2","19","8","30","9","10","0","공원녹지과","2","0","","0","2-무교동길-가-0019","","1","무교동길","0","6","은행나무","198170.683","451947.971"
"20004083","중구","8","19","1","퍼시스","0","","0","02","1","105","8","36","9","23","0","공원녹지과","2","0","","0","2-배오개길-가-0105","","1","배오개길","0","9","은행나무","199839.329","451697.718"
"20004084","중구","8","23","1","Valvoline","0","","0","02","2","85","8","36","12","10","0","공원녹지과","2","0","","0","2-홍인문로-가-0080","","1","홍인문로","0","9","은행나무","200584.875","451478.873"
"20004085","중구","4","23","2","기업은행","0","","0","02","2","26","8","30","12","5","0","공원녹지과","2","0","2010. 방패벌레 수간주사 및 흰불나방 지상방제","0","2-왕십리길-가-0026","","1","왕십리길","0","6","양버즘나무","201780.534","451803.184"
"20004086","중구","8","18","1","","0","","0","02","2","33","8","22","12","8","0","공원녹지과","2","0","","0","2-남대문로-가-0033","","1","남대문로","0","6","은행나무","197739.674","451036.697"
"20004088","중구","4","21","2","시장","0","","0","02","2","37","8","29","12","9","0","공원녹지과","2","0","2010. 방패벌레 수간주사 및 흰불나방 지상방제","0","2-왕십리길-가-0037","","1","왕십리길","0","6","양버즘나무","201671.147","451802.462"
"20004974","중구","8","4","2","광희초등학교","0","","0","02","2","296","8","8","12","4","0","공원녹지과","2","0","2010. 진딧물 및 흰불나방 등 지상방제","0","2-다산로-가-0302","","1","다산로","0","3","회화나무","201414.47","451888.273"
"20004975","중구","8","11","2","흥국빌딩","0","","0","02","1","250","8","20","12","8","0","공원녹지과","2","0","","0","2-소파길-가-0250","","1","소파길","0","3","은행나무","199104.465","451212.207"
"20004976","중구","8","14","1","성동공고","0","","0","02","2","259","8","22","12","6","0","공원녹지과","2","0","","0","2-다산로-가-0266","","2","다산로","0","6","은행나무","201424.847","452128.704"
"20004977","중구","8","15","2","부일수퍼","0","","0","02","1","157","8","21","6","8","0","공원녹지과","2","0","","0","2-금호동길-가-0157","","1","금호동길","0","6","은행나무","200907.101","451421.335"
"20004978","중구","4","6","1","","0","","0","02","2","43","8","20","12","6","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-청계천로-가-0033","","1","청계천로","0","12","느티나무","200077.591","452191.031"
"20004980","중구","8","17","2","보영약국","0","","0","02","1","18","8","33","6","10","0","공원녹지과","2","0","","0","2-마른내길-가-0018","","2","마른내길","0","9","은행나무","200330.864","451693.989"
"20004981","중구","4","10","1","아고라타워","0","","0","02","1","14","8","25","12","6","0","공원녹지과","","0","2010.흡즙성해충종합방제","0","2-왕십리길-가-0014","","1","왕십리길","0","9","소나무","201907.408","451790.684"
"20004982","중구","8","14","1","두산빌딩","0","","0","02","2","246","8","30","12","18","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-남대문로-가-0252","","1","남대문로","0","6","느티나무","198446.668","451916.464"
"20004983","중구","8","15","2","부일수퍼","0","","0","02","1","155","8","26","6","9","0","공원녹지과","2","0","","0","2-금호동길-가-0155","","1","금호동길","0","6","은행나무","200910.137","451437.364"
"20004984","중구","4","3.5","2","우리은행","0","","1150","02","2","1","8","12","9","3","0","공원녹지과","0","0","","0","2-돈화문로-가-00090","","1","돈화문로","0","6","이팝나무","199337.733","451919.607"
"20004985","중구","8","14","2","삼성본관","0","","0","02","2","357","8","29","9","16","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-태평로-가-0362","","1","태평로","0","6","느티나무","197775.582","451407.954"
"20004986","중구","8","6","2","신흥빌딩","0","","0","02","2","66","6","8","12","4","0","공원녹지과","2","0","","0","2-청파로-가-0089","","1","청파로","0","3","은행나무","197199.71","451195.665"
"20004254","중구","8","9","1","신흥빌딩","0","","0","02","2","90","8","23","12","6","0","공원녹지과","2","0","","0","2-청파로-가-0113","","1","청파로","0","6","은행나무","197153.786","451298.666"
"20004255","중구","8","17","1","광신교효","0","","0","02","2","62","8","30","12","10","0","공원녹지과","2","0","","0","2-훈련원로-가-0062","","2","훈련원로","0","6","은행나무","200270.788","451178.142"
"20004256","중구","8","14","2","TBS교통방송","0","","0","02","2","205","6","30","12","6","0","공원녹지과","2","0","","0","2-소파길-가-0205","","1","소파길","0","6","은행나무","199033.353","451161.88"
"20004259","중구","8","16","1","신안빌딩","0","","0","02","2","129","8","30","12","8","0","공원녹지과","2","0","","0","2-훈련원로-가-0129","","1","훈련원로","0","6","은행나무","200255.335","451488.19"
"20004260","중구","4","26","2","염천교","0","","0","02","2","61","8","36","9","9","0","공원녹지과","1","0","2010. 방패벌레 수간주사 및 흰불나방 지상방제","0","2-칠패길-가-0061","","1","칠패길","0","9","양버즘나무","197516.685","451114.164"
"20004261","중구","8","4","3","덕수궁돌담길","0","","0","02","2","26","4","15","6","3","0","공원녹지과","1","0","2010. 진딧물 방제","0","2-덕수궁길-가-0026","","1","덕수궁길","0","3","느티나무","197771.121","451705.795"
"20004262","중구","8","15","2","프란체스코교회","0","","0","02","2","128","8","22","6","10","0","공원녹지과","2","0","","0","2-덕수궁길-가-0128","","1","덕수궁길","0","6","은행나무","197344.78","451995.127"
"20004263","중구","4","8","2","서독안경","0","","0","02","1","15","8","35","6","5","0","공원녹지과","2","0","2010. 방패벌레 수간주사 및 흰불나방 지상방제","0","2-중림동길-가-0015","","1","중림동길","0","9","양버즘나무","197115.43","450939.172"
