"관측일자","지점명","평균기온(℃)","최저기온(℃)","최대기온(℃)","평균습도(%)","최저습도(%)","최고습도(%)","평균풍속(m/s)","최대풍속(m/s)","강수량(mm)"
"SAWS_OBS_TM","STN_NM","SAWS_TA_AVG","SAWS_TA_MIN","SAWS_TA_MAX","SAWS_HD_AVG","SAWS_HD_MIN","SAWS_HD_MAX","SAWS_WS_AVG","SAWS_WS_MAX","SAWS_RN_SUM"
"20160127","남산","-0.10000000149011612","-3.4000000953674316","3.2000000476837158","49.299999237060547","26.399999618530273","71.900001525878906","1","4.5999999046325684","0"
"20160127","강서","0","-3.7999999523162842","3.5999999046325684","62.099998474121094","43.400001525878906","73.900001525878906","1.1000000238418579","4.0999999046325684","0"
"20160127","성북","0.20000000298023224","-3.0999999046325684","3.9000000953674316","56.200000762939453","39.900001525878906","65.800003051757812","1.1000000238418579","5.1999998092651367","0"
"20160127","도봉","-0.40000000596046448","-4.8000001907348633","4.0999999046325684","56.799999237060547","37","75.5","0.89999997615814209","3.7000000476837158","0"
"20160127","마포","-0.30000001192092896","-4","3.7999999523162842","61.099998474121094","41.799999237060547","74.300003051757812","0.89999997615814209","4.6999998092651367","0"
"20160127","구로","0.5","-2.5999999046325684","3.5999999046325684","56","41.599998474121094","70.099998474121094","1.7999999523162842","5.5","0"
"20160127","영등포","0.40000000596046448","-3","4.3000001907348633","59.799999237060547","42.400001525878906","71.900001525878906","1.7000000476837158","5.6999998092651367","0"
"20160127","서초","0.89999997615814209","-2.7999999523162842","4.6999998092651367","56.099998474121094","36.799999237060547","71.900001525878906","1.5","4.1999998092651367","0"
"20160127","강남","0.60000002384185791","-2.2000000476837158","3.7000000476837158","55.099998474121094","40.400001525878906","66","0.89999997615814209","3.4000000953674316","0"
"20160127","서대문","-0.20000000298023224","-3.7000000476837158","3.7999999523162842","55.5","38.200000762939453","69.900001525878906","1.2999999523162842","5.5","0"
"20160127","금천","0.60000002384185791","-2.5","4","57.900001525878906","42","73.900001525878906","1.6000000238418579","5.1999998092651367","0"
"20160127","양천","0.89999997615814209","-2.9000000953674316","4.6999998092651367","57.200000762939453","38.400001525878906","72","0.69999998807907104","3.7999999523162842","0"
"20160127","노원","0.80000001192092896","-2.5999999046325684","4.0999999046325684","52.400001525878906","34.5","64.900001525878906","1","4.4000000953674316","0"
"20160127","광진","0.89999997615814209","-2.5999999046325684","4","57.099998474121094","41","68.800003051757812","1.2999999523162842","4.6999998092651367","0"
"20160127","강북","0.40000000596046448","-3.2000000476837158","4.0999999046325684","57.799999237060547","41.099998474121094","68.099998474121094","1.2000000476837158","4.5","0"
"20160127","송파","0.89999997615814209","-2.2999999523162842","4.8000001907348633","55.200000762939453","35","69.900001525878906","0.80000001192092896","4.0999999046325684","0"
"20160127","용산","0.89999997615814209","-2.7000000476837158","4.3000001907348633","54.599998474121094","39.700000762939453","66.599998474121094","1.2999999523162842","4.5","0"
"20160127","성동","0.80000001192092896","-2.5999999046325684","4.5999999046325684","55.200000762939453","36.200000762939453","68","1.5","4.8000001907348633","0"
"20160127","중랑","0.60000002384185791","-2.5","3.7999999523162842","56.400001525878906","43","66.900001525878906","1.2999999523162842","4.8000001907348633","0"
"20160127","중구","-0.40000000596046448","-4.1999998092651367","3.2000000476837158","56.700000762939453","36.5","70.5","1.3999999761581421","5","0"
"20160127","종로","0.69999998807907104","-2.4000000953674316","4.4000000953674316","50.799999237060547","35.799999237060547","61.299999237060547","0.69999998807907104","3.7000000476837158","0"
"20160127","은평","-0.30000001192092896","-3.4000000953674316","3.2999999523162842","59.400001525878906","42.599998474121094","72.800003051757812","1.2000000476837158","4.9000000953674316","0"
"20160127","동작","1.1000000238418579","-2.5999999046325684","4.4000000953674316","49","34.400001525878906","61","1.6000000238418579","5.5","0"
"20160127","관악","0.60000002384185791","-2.5999999046325684","3.7999999523162842","48.400001525878906","32.900001525878906","64.199996948242188","0.89999997615814209","3.7000000476837158","0"
"20160127","강동","1.2000000476837158","-1.7000000476837158","4.4000000953674316","51.400001525878906","35.5","63.900001525878906","1.2999999523162842","4.5999999046325684","0"
"20160127","동대문","0.69999998807907104","-1","3.4000000953674316","55.400001525878906","39","65.199996948242188","0.89999997615814209","3","0"
"20160126","남산","-3.0999999046325684","-7.3000001907348633","1.7000000476837158","62.700000762939453","30.200000762939453","87.099998474121094","1","5.4000000953674316","0"
"20160126","강서","-2.0999999046325684","-6.6999998092651367","2.7000000476837158","69","50.299999237060547","86.099998474121094","1.7000000476837158","5.4000000953674316","0"
